Time, HR, GSR,label
0,453,524,elated
0,453,525,elated
0,453,525,elated
0,453,525,elated
0,453,525,elated
0,453,525,elated
0,454,525,elated
0,453,525,elated
0,452,525,elated
0,452,525,elated
0,452,525,elated
0,452,525,elated
0,452,525,elated
0,452,525,elated
0,452,524,elated
0,452,524,elated
0,451,525,elated
0,451,524,elated
0,451,524,elated
0,451,524,elated
0,451,524,elated
0,451,524,elated
0,451,524,elated
0,451,524,elated
0,451,524,elated
0,450,524,elated
0,450,524,elated
0,448,524,elated
0,450,521,elated
0,450,524,elated
0,450,524,elated
0,449,524,elated
0,449,523,elated
0,449,523,elated
1,449,523,elated
1,449,523,elated
1,449,523,elated
1,448,523,elated
1,452,523,elated
1,448,523,elated
1,448,523,elated
1,449,523,elated
1,447,522,elated
1,447,522,elated
1,447,522,elated
1,446,522,elated
1,446,522,elated
1,446,522,elated
1,445,522,elated
1,445,521,elated
1,444,521,elated
1,443,521,elated
1,441,519,elated
1,287,510,elated
1,439,521,elated
1,445,525,elated
1,443,523,elated
1,180,511,elated
1,269,513,elated
1,444,527,elated
1,444,526,elated
1,198,512,elated
1,130,514,elated
1,329,515,elated
1,444,528,elated
1,54,515,elated
2,84,516,elated
2,249,516,elated
2,369,517,elated
2,410,519,elated
2,356,518,elated
2,292,518,elated
2,258,518,elated
2,243,519,elated
2,237,518,elated
2,234,519,elated
2,232,519,elated
2,232,519,elated
2,232,519,elated
2,230,519,elated
2,230,519,elated
2,230,519,elated
2,229,519,elated
2,229,519,elated
2,230,519,elated
2,228,519,elated
2,228,519,elated
2,230,519,elated
2,235,519,elated
2,243,519,elated
2,248,519,elated
2,248,519,elated
2,245,519,elated
2,240,519,elated
2,235,519,elated
2,233,519,elated
2,232,519,elated
2,231,519,elated
2,230,519,elated
2,231,519,elated
2,231,519,elated
2,230,520,elated
2,230,519,elated
2,230,519,elated
3,229,520,elated
3,230,519,elated
3,229,519,elated
3,228,520,elated
3,228,519,elated
3,227,519,elated
3,226,520,elated
3,226,519,elated
3,227,519,elated
3,227,519,elated
3,226,520,elated
3,227,519,elated
3,226,519,elated
3,225,520,elated
3,225,519,elated
3,225,519,elated
3,225,519,elated
3,226,519,elated
3,227,519,elated
3,232,520,elated
3,240,519,elated
3,244,520,elated
3,244,520,elated
3,241,519,elated
3,236,520,elated
3,232,520,elated
3,230,520,elated
3,229,519,elated
3,228,520,elated
3,228,520,elated
3,228,519,elated
3,228,520,elated
3,228,520,elated
3,229,519,elated
3,229,520,elated
3,228,520,elated
3,229,519,elated
3,228,519,elated
4,227,520,elated
4,227,519,elated
4,225,520,elated
4,225,520,elated
4,225,519,elated
4,225,519,elated
4,225,520,elated
4,226,519,elated
4,225,519,elated
4,225,519,elated
4,225,520,elated
4,225,519,elated
4,225,519,elated
4,224,520,elated
4,225,519,elated
4,225,519,elated
4,225,520,elated
4,229,519,elated
4,237,519,elated
4,243,520,elated
4,246,520,elated
4,245,519,elated
4,240,520,elated
4,236,519,elated
4,233,519,elated
4,231,520,elated
4,230,519,elated
4,230,519,elated
4,229,519,elated
4,229,520,elated
4,228,519,elated
4,228,519,elated
4,228,520,elated
4,229,519,elated
4,229,519,elated
4,228,520,elated
4,228,519,elated
4,227,519,elated
5,226,520,elated
5,226,519,elated
5,226,519,elated
5,224,520,elated
5,225,519,elated
5,224,519,elated
5,225,520,elated
5,225,519,elated
5,225,519,elated
5,223,520,elated
5,224,520,elated
5,224,519,elated
5,224,520,elated
5,224,520,elated
5,224,519,elated
5,224,520,elated
5,228,520,elated
5,236,520,elated
5,242,520,elated
5,246,520,elated
5,246,520,elated
5,241,520,elated
5,236,520,elated
5,230,520,elated
5,229,520,elated
5,229,520,elated
5,228,520,elated
5,228,520,elated
5,228,519,elated
5,227,520,elated
5,228,519,elated
5,228,519,elated
5,228,520,elated
5,228,519,elated
5,227,519,elated
5,226,520,elated
5,226,519,elated
6,226,519,elated
6,225,519,elated
6,225,519,elated
6,225,519,elated
6,225,519,elated
6,225,519,elated
6,224,519,elated
6,223,520,elated
6,223,520,elated
6,224,519,elated
6,224,519,elated
6,225,520,elated
6,229,519,elated
6,236,519,elated
6,242,520,elated
6,245,520,elated
6,245,519,elated
6,240,520,elated
6,236,520,elated
6,233,519,elated
6,230,520,elated
6,228,520,elated
6,228,519,elated
6,227,520,elated
6,228,519,elated
6,228,519,elated
6,228,520,elated
6,229,520,elated
6,229,519,elated
6,228,520,elated
6,227,520,elated
6,226,520,elated
6,225,520,elated
6,224,520,elated
6,225,520,elated
6,225,520,elated
6,225,520,elated
6,225,520,elated
7,225,520,elated
7,225,520,elated
7,224,520,elated
7,225,520,elated
7,224,520,elated
7,224,520,elated
7,224,520,elated
7,224,520,elated
7,228,520,elated
7,235,520,elated
7,242,520,elated
7,248,520,elated
7,248,520,elated
7,245,520,elated
7,240,520,elated
7,236,520,elated
7,233,520,elated
7,231,520,elated
7,231,520,elated
7,231,520,elated
7,229,520,elated
7,229,520,elated
7,229,520,elated
7,229,520,elated
7,229,520,elated
7,229,520,elated
7,228,520,elated
7,228,520,elated
7,226,520,elated
7,225,520,elated
7,224,520,elated
7,224,520,elated
7,224,520,elated
7,224,520,elated
7,224,520,elated
7,223,520,elated
7,223,520,elated
7,224,520,elated
8,223,520,elated
8,222,520,elated
8,223,520,elated
8,223,520,elated
8,223,520,elated
8,225,520,elated
8,232,520,elated
8,241,520,elated
8,248,520,elated
8,248,520,elated
8,245,520,elated
8,241,520,elated
8,235,520,elated
8,231,520,elated
8,230,520,elated
8,229,520,elated
8,228,520,elated
8,229,520,elated
8,229,520,elated
8,228,520,elated
8,228,520,elated
8,229,520,elated
8,228,520,elated
8,228,520,elated
8,227,520,elated
8,226,520,elated
8,225,520,elated
8,224,520,elated
8,224,520,elated
8,224,520,elated
8,224,520,elated
8,223,520,elated
8,223,520,elated
8,224,520,elated
8,224,520,elated
8,223,520,elated
