Time, HR, GSR,label
0,457,480,happy
0,457,480,happy
0,457,480,happy
0,457,480,happy
0,457,480,happy
0,457,480,happy
0,456,480,happy
0,457,480,happy
0,457,480,happy
0,457,480,happy
0,457,480,happy
0,457,480,happy
0,457,480,happy
0,457,480,happy
0,457,480,happy
0,457,480,happy
0,457,480,happy
0,457,480,happy
0,456,480,happy
0,456,480,happy
0,457,480,happy
0,457,480,happy
0,457,480,happy
0,457,480,happy
1,457,480,happy
1,457,480,happy
1,457,480,happy
1,457,480,happy
1,457,480,happy
1,457,480,happy
1,457,480,happy
1,455,480,happy
1,457,480,happy
1,456,480,happy
1,456,481,happy
1,456,480,happy
1,453,480,happy
1,456,480,happy
1,456,480,happy
1,456,480,happy
1,456,480,happy
1,456,480,happy
1,457,480,happy
1,457,480,happy
1,457,480,happy
1,457,480,happy
1,457,480,happy
1,457,484,happy
1,461,480,happy
1,457,480,happy
1,457,480,happy
1,457,480,happy
1,456,480,happy
1,457,480,happy
1,457,480,happy
1,457,480,happy
1,457,480,happy
1,457,480,happy
1,457,480,happy
1,457,480,happy
1,456,480,happy
2,456,480,happy
2,456,480,happy
2,456,480,happy
2,456,480,happy
2,456,480,happy
2,456,480,happy
2,456,480,happy
2,456,480,happy
2,456,480,happy
2,456,480,happy
2,456,480,happy
2,456,479,happy
2,456,480,happy
2,456,479,happy
2,456,479,happy
2,456,480,happy
2,456,480,happy
2,460,479,happy
2,456,480,happy
2,456,480,happy
2,459,480,happy
2,455,479,happy
2,456,480,happy
2,456,479,happy
2,456,479,happy
2,456,479,happy
2,456,480,happy
2,456,479,happy
2,456,479,happy
2,456,479,happy
2,456,479,happy
2,456,479,happy
2,456,479,happy
2,456,479,happy
2,456,479,happy
2,456,479,happy
2,454,479,happy
2,453,479,happy
2,456,479,happy
3,456,479,happy
3,455,479,happy
3,455,479,happy
3,455,479,happy
3,455,479,happy
3,455,478,happy
3,455,479,happy
3,455,479,happy
3,455,479,happy
3,455,479,happy
3,455,479,happy
3,455,479,happy
3,455,479,happy
3,455,479,happy
3,455,478,happy
3,452,479,happy
3,455,478,happy
3,453,478,happy
3,455,478,happy
3,455,478,happy
3,455,478,happy
3,454,478,happy
3,453,478,happy
3,454,478,happy
3,454,478,happy
3,454,478,happy
3,454,478,happy
3,454,478,happy
3,454,478,happy
3,454,478,happy
3,454,478,happy
3,453,477,happy
3,453,477,happy
