Time, HR, GSR,label
0,334,511,elated
0,30,509,elated
0,140,509,elated
0,297,510,elated
0,391,510,elated
0,438,516,elated
0,445,520,elated
0,61,507,elated
0,38,508,elated
0,167,509,elated
0,286,510,elated
0,335,510,elated
0,330,510,elated
0,294,510,elated
0,256,510,elated
0,229,510,elated
0,215,510,elated
0,211,510,elated
0,212,510,elated
0,216,510,elated
0,220,509,elated
0,223,509,elated
0,227,509,elated
0,233,509,elated
0,241,509,elated
0,244,509,elated
0,243,509,elated
0,240,509,elated
0,236,509,elated
0,232,509,elated
0,230,509,elated
0,228,509,elated
0,227,509,elated
0,227,509,elated
0,229,509,elated
0,231,509,elated
1,232,509,elated
1,231,509,elated
1,230,509,elated
1,229,509,elated
1,227,509,elated
1,225,509,elated
1,224,509,elated
1,223,509,elated
1,223,509,elated
1,222,509,elated
1,223,509,elated
1,222,509,elated
1,222,509,elated
1,221,509,elated
1,220,509,elated
1,221,509,elated
1,221,509,elated
1,224,509,elated
1,230,509,elated
1,239,509,elated
1,248,509,elated
1,252,509,elated
1,252,509,elated
1,250,509,elated
1,246,509,elated
1,241,509,elated
1,236,509,elated
1,233,509,elated
1,231,509,elated
1,231,509,elated
1,233,511,elated
1,235,509,elated
1,235,509,elated
1,234,509,elated
1,232,509,elated
1,230,509,elated
1,228,509,elated
1,226,509,elated
1,225,509,elated
2,224,509,elated
2,224,509,elated
2,224,510,elated
2,224,508,elated
2,223,509,elated
2,222,510,elated
2,222,510,elated
2,221,510,elated
2,224,510,elated
2,230,511,elated
2,241,511,elated
2,251,511,elated
2,256,511,elated
2,257,511,elated
2,253,511,elated
2,247,515,elated
2,241,511,elated
2,235,511,elated
2,230,511,elated
2,229,507,elated
2,230,511,elated
2,232,514,elated
2,234,511,elated
2,234,514,elated
2,234,511,elated
2,231,511,elated
2,228,511,elated
2,225,509,elated
2,223,511,elated
2,221,511,elated
2,221,511,elated
2,222,511,elated
2,222,511,elated
2,222,508,elated
2,221,511,elated
2,222,511,elated
2,221,511,elated
2,222,511,elated
2,225,509,elated
3,233,516,elated
3,244,511,elated
3,254,511,elated
3,260,514,elated
3,259,508,elated
3,254,511,elated
3,247,511,elated
3,240,511,elated
3,234,511,elated
3,229,511,elated
3,226,515,elated
3,227,511,elated
3,228,511,elated
3,231,511,elated
3,232,511,elated
3,230,511,elated
3,228,511,elated
3,225,511,elated
3,223,511,elated
3,220,511,elated
