Time, HR, GSR,label
0,455,508,angry
0,454,508,angry
0,454,508,angry
0,454,508,angry
0,454,508,angry
0,453,508,angry
0,453,508,angry
0,453,508,angry
0,453,508,angry
0,453,508,angry
0,453,508,angry
0,452,507,angry
0,452,507,angry
0,452,507,angry
0,452,507,angry
0,452,507,angry
0,451,507,angry
0,451,507,angry
0,451,507,angry
0,451,507,angry
0,450,507,angry
0,450,506,angry
0,450,506,angry
1,450,506,angry
1,450,506,angry
1,449,506,angry
1,449,506,angry
1,449,505,angry
1,448,504,angry
1,448,503,angry
1,448,503,angry
1,447,502,angry
1,447,502,angry
1,446,501,angry
1,445,500,angry
1,438,496,angry
1,303,489,angry
1,445,504,angry
1,446,504,angry
1,442,500,angry
1,128,490,angry
1,294,492,angry
1,444,504,angry
1,445,505,angry
1,189,491,angry
1,79,492,angry
1,246,493,angry
1,394,494,angry
1,445,506,angry
1,300,493,angry
1,30,493,angry
1,144,494,angry
1,293,495,angry
1,382,495,angry
1,393,496,angry
1,343,496,angry
1,291,496,angry
1,255,496,angry
1,235,496,angry
1,226,496,angry
1,223,496,angry
2,223,496,angry
2,224,496,angry
2,224,496,angry
2,224,496,angry
2,224,496,angry
2,225,497,angry
2,225,497,angry
2,226,497,angry
2,226,497,angry
2,226,497,angry
2,226,497,angry
2,226,497,angry
2,225,497,angry
2,224,497,angry
2,223,497,angry
2,223,497,angry
2,223,497,angry
2,223,497,angry
2,223,497,angry
2,222,497,angry
2,223,497,angry
2,223,497,angry
2,223,497,angry
2,224,497,angry
2,223,497,angry
2,223,497,angry
2,223,497,angry
2,223,497,angry
2,223,497,angry
2,222,497,angry
2,222,497,angry
2,223,497,angry
2,224,497,angry
2,223,497,angry
2,225,497,angry
2,226,497,angry
2,225,497,angry
2,226,497,angry
2,226,497,angry
3,225,497,angry
3,225,497,angry
3,224,497,angry
3,223,497,angry
3,224,497,angry
3,225,497,angry
3,225,497,angry
3,224,497,angry
3,223,497,angry
3,224,497,angry
3,223,497,angry
3,222,497,angry
3,222,497,angry
