Time, HR, GSR,label
0,460,513,elated
0,460,513,elated
0,460,513,elated
0,460,513,elated
0,460,513,elated
0,460,513,elated
0,460,516,elated
0,460,513,elated
0,460,510,elated
0,460,513,elated
0,460,513,elated
0,460,513,elated
0,460,513,elated
0,460,513,elated
0,460,512,elated
0,460,513,elated
0,460,513,elated
0,460,513,elated
0,460,513,elated
0,460,513,elated
0,460,513,elated
0,460,516,elated
0,460,516,elated
0,460,512,elated
0,460,512,elated
0,460,513,elated
0,460,518,elated
0,460,512,elated
0,460,512,elated
0,460,512,elated
0,459,510,elated
0,459,512,elated
0,459,512,elated
0,459,512,elated
0,459,512,elated
1,459,512,elated
1,459,512,elated
1,459,512,elated
1,459,512,elated
1,459,517,elated
1,459,512,elated
1,459,512,elated
1,459,512,elated
1,459,512,elated
1,459,512,elated
1,459,512,elated
1,459,512,elated
1,459,512,elated
1,459,512,elated
1,459,512,elated
1,459,512,elated
1,459,512,elated
1,459,512,elated
1,459,511,elated
1,459,512,elated
1,459,512,elated
1,459,512,elated
1,459,512,elated
1,459,512,elated
1,458,512,elated
1,458,512,elated
1,458,512,elated
1,458,512,elated
1,458,512,elated
1,458,512,elated
1,458,512,elated
1,458,512,elated
1,458,512,elated
1,458,512,elated
1,458,512,elated
1,458,512,elated
1,458,512,elated
1,458,512,elated
2,458,512,elated
2,457,512,elated
2,457,512,elated
2,457,512,elated
2,457,512,elated
2,457,512,elated
2,457,512,elated
2,457,512,elated
2,457,512,elated
2,457,512,elated
2,457,511,elated
2,456,511,elated
2,456,511,elated
2,456,511,elated
2,456,511,elated
2,456,511,elated
2,456,511,elated
2,456,511,elated
2,455,511,elated
2,455,510,elated
2,455,510,elated
2,455,510,elated
2,455,510,elated
2,455,510,elated
2,455,510,elated
2,455,510,elated
2,454,510,elated
2,454,510,elated
2,454,510,elated
2,454,510,elated
2,454,510,elated
2,454,510,elated
2,454,510,elated
2,454,510,elated
2,453,510,elated
2,453,510,elated
2,454,510,elated
2,453,510,elated
2,453,509,elated
3,453,509,elated
3,453,509,elated
3,453,509,elated
3,452,509,elated
3,452,509,elated
3,452,509,elated
3,452,509,elated
3,451,509,elated
3,451,514,elated
3,451,508,elated
3,451,508,elated
3,450,508,elated
3,450,508,elated
3,450,508,elated
3,449,507,elated
3,449,507,elated
3,448,507,elated
3,448,507,elated
3,447,506,elated
3,446,505,elated
3,443,503,elated
3,253,494,elated
3,388,497,elated
3,448,511,elated
3,448,510,elated
3,446,508,elated
3,196,495,elated
3,141,497,elated
3,278,498,elated
3,399,500,elated
3,448,513,elated
3,447,511,elated
3,163,497,elated
3,45,498,elated
3,160,499,elated
3,285,500,elated
3,361,501,elated
3,374,501,elated
3,341,501,elated
4,295,501,elated
4,258,502,elated
4,232,502,elated
4,224,502,elated
4,222,502,elated
4,224,502,elated
4,227,502,elated
4,229,502,elated
4,229,502,elated
4,228,502,elated
4,227,502,elated
4,226,502,elated
4,223,502,elated
4,226,502,elated
4,233,502,elated
4,246,502,elated
4,260,502,elated
4,272,502,elated
4,274,503,elated
4,270,502,elated
4,265,502,elated
4,255,502,elated
4,247,502,elated
4,240,502,elated
4,235,502,elated
4,232,502,elated
4,231,503,elated
4,233,503,elated
4,234,502,elated
4,234,502,elated
4,234,502,elated
4,231,502,elated
4,228,501,elated
4,225,502,elated
4,223,502,elated
4,222,502,elated
4,222,501,elated
4,219,501,elated
5,222,501,elated
5,222,501,elated
5,223,501,elated
5,223,501,elated
5,222,501,elated
5,222,501,elated
5,222,501,elated
5,221,501,elated
5,220,501,elated
5,219,501,elated
5,220,501,elated
5,226,501,elated
5,237,501,elated
5,252,502,elated
5,263,501,elated
5,266,502,elated
5,263,501,elated
5,256,501,elated
5,248,501,elated
5,241,501,elated
5,234,501,elated
5,228,501,elated
5,225,501,elated
5,226,502,elated
5,228,501,elated
5,228,502,elated
5,229,501,elated
5,228,502,elated
5,225,502,elated
5,223,502,elated
5,221,502,elated
5,219,502,elated
5,218,502,elated
5,217,502,elated
5,217,502,elated
5,218,502,elated
5,218,502,elated
5,220,502,elated
5,219,502,elated
6,219,502,elated
6,220,502,elated
6,217,502,elated
6,217,502,elated
6,216,502,elated
6,216,502,elated
6,218,502,elated
6,225,502,elated
6,237,502,elated
6,251,502,elated
6,259,502,elated
6,261,502,elated
6,256,502,elated
6,248,502,elated
6,240,502,elated
6,231,502,elated
6,226,502,elated
6,222,502,elated
6,222,502,elated
6,223,502,elated
6,226,501,elated
6,227,501,elated
6,226,501,elated
6,225,501,elated
6,222,501,elated
6,219,501,elated
6,217,501,elated
6,215,501,elated
6,214,501,elated
6,215,501,elated
6,215,501,elated
6,216,501,elated
6,216,501,elated
6,217,501,elated
6,218,501,elated
6,217,501,elated
6,216,501,elated
6,216,501,elated
6,216,501,elated
7,217,501,elated
7,221,501,elated
7,232,501,elated
7,247,501,elated
7,255,501,elated
7,256,501,elated
7,252,501,elated
7,244,501,elated
7,236,501,elated
7,228,501,elated
7,222,501,elated
7,220,501,elated
7,221,501,elated
7,223,501,elated
7,226,501,elated
7,228,501,elated
7,228,501,elated
7,226,501,elated
7,223,501,elated
7,220,501,elated
7,218,501,elated
7,217,501,elated
7,216,501,elated
7,216,501,elated
7,216,501,elated
7,218,501,elated
7,215,500,elated
7,217,500,elated
7,217,500,elated
7,218,500,elated
7,217,500,elated
7,217,500,elated
7,218,500,elated
7,224,500,elated
7,235,500,elated
7,248,500,elated
7,255,500,elated
7,257,500,elated
7,251,500,elated
8,245,500,elated
8,238,500,elated
8,230,500,elated
8,225,500,elated
8,223,500,elated
8,224,500,elated
8,225,500,elated
8,227,500,elated
8,228,500,elated
8,227,500,elated
8,225,500,elated
8,223,500,elated
8,220,500,elated
8,219,500,elated
8,218,500,elated
8,218,500,elated
8,218,500,elated
8,218,500,elated
8,219,500,elated
8,219,500,elated
8,219,500,elated
8,219,500,elated
8,218,500,elated
8,217,500,elated
8,218,500,elated
8,221,500,elated
8,229,500,elated
8,242,500,elated
8,255,500,elated
8,261,500,elated
8,261,500,elated
8,255,500,elated
8,248,500,elated
8,240,500,elated
8,234,500,elated
8,229,500,elated
8,225,500,elated
8,225,500,elated
9,227,500,elated
9,229,500,elated
9,229,500,elated
9,229,500,elated
9,227,500,elated
9,224,500,elated
9,221,500,elated
9,219,500,elated
9,218,500,elated
9,218,500,elated
9,218,500,elated
9,219,500,elated
9,219,500,elated
9,219,500,elated
9,219,500,elated
9,220,500,elated
9,219,500,elated
9,219,500,elated
9,218,500,elated
9,222,500,elated
9,220,500,elated
9,227,500,elated
9,241,500,elated
9,254,500,elated
9,261,500,elated
9,261,500,elated
9,255,500,elated
9,249,500,elated
9,242,500,elated
9,235,500,elated
9,230,500,elated
9,223,500,elated
9,224,500,elated
9,223,500,elated
9,228,500,elated
9,228,500,elated
9,228,500,elated
9,226,500,elated
9,224,500,elated
10,221,500,elated
10,219,500,elated
10,217,500,elated
10,215,500,elated
10,217,500,elated
10,217,500,elated
10,218,500,elated
10,217,500,elated
10,218,500,elated
10,219,500,elated
10,218,500,elated
10,217,500,elated
10,217,500,elated
10,216,500,elated
10,216,500,elated
10,217,500,elated
10,223,500,elated
10,234,500,elated
10,248,500,elated
10,259,500,elated
10,263,500,elated
10,259,500,elated
10,251,500,elated
10,243,500,elated
10,237,500,elated
10,231,500,elated
10,227,500,elated
10,223,500,elated
10,224,500,elated
10,225,500,elated
10,227,500,elated
10,227,500,elated
10,227,498,elated
10,225,500,elated
10,222,500,elated
10,220,500,elated
10,217,500,elated
10,217,500,elated
11,217,500,elated
11,217,500,elated
11,217,500,elated
11,217,500,elated
11,217,500,elated
11,217,500,elated
11,218,500,elated
11,217,500,elated
11,218,500,elated
11,216,500,elated
11,216,500,elated
11,215,500,elated
11,216,500,elated
11,221,501,elated
11,232,501,elated
11,247,501,elated
11,260,501,elated
11,229,501,elated
11,225,501,elated
11,224,501,elated
11,226,501,elated
11,227,501,elated
11,228,501,elated
11,227,501,elated
11,227,501,elated
11,224,501,elated
11,222,501,elated
11,220,501,elated
11,218,501,elated
11,217,501,elated
11,218,501,elated
11,218,501,elated
11,219,501,elated
12,219,501,elated
12,219,501,elated
12,219,501,elated
12,219,501,elated
12,219,501,elated
12,219,501,elated
12,218,501,elated
12,217,501,elated
12,217,501,elated
12,218,501,elated
12,225,501,elated
12,239,501,elated
12,255,501,elated
12,267,501,elated
12,271,501,elated
12,266,501,elated
12,258,501,elated
12,249,501,elated
12,242,501,elated
12,235,501,elated
12,229,501,elated
12,226,501,elated
12,226,501,elated
12,228,501,elated
12,232,501,elated
12,231,501,elated
12,230,501,elated
12,227,501,elated
12,223,501,elated
12,221,501,elated
12,219,501,elated
12,217,501,elated
12,217,501,elated
12,215,501,elated
12,218,501,elated
12,218,501,elated
12,219,501,elated
12,219,501,elated
12,219,501,elated
13,219,501,elated
13,219,501,elated
13,223,501,elated
13,217,501,elated
13,216,501,elated
13,216,501,elated
13,219,501,elated
13,229,501,elated
13,244,501,elated
13,259,501,elated
13,269,501,elated
13,270,501,elated
13,263,501,elated
13,254,501,elated
13,243,501,elated
13,235,501,elated
13,229,501,elated
13,225,501,elated
13,223,501,elated
13,225,501,elated
13,225,501,elated
13,229,501,elated
13,229,501,elated
13,226,501,elated
13,223,501,elated
13,220,501,elated
13,218,501,elated
13,216,501,elated
13,216,501,elated
13,216,501,elated
13,216,501,elated
13,217,501,elated
13,218,501,elated
13,218,501,elated
13,218,501,elated
13,218,501,elated
13,218,501,elated
13,217,501,elated
13,216,501,elated
14,216,501,elated
14,215,501,elated
14,216,501,elated
14,222,501,elated
14,239,502,elated
14,255,502,elated
14,267,502,elated
14,269,502,elated
14,264,501,elated
14,254,501,elated
14,243,501,elated
14,234,501,elated
14,227,501,elated
14,223,501,elated
14,222,501,elated
14,223,501,elated
14,226,501,elated
14,228,501,elated
14,229,501,elated
14,227,501,elated
14,224,501,elated
14,221,501,elated
14,218,505,elated
14,216,501,elated
14,216,501,elated
14,215,501,elated
14,220,501,elated
14,217,502,elated
14,218,501,elated
14,218,499,elated
14,219,502,elated
14,218,501,elated
14,218,502,elated
14,217,501,elated
14,216,502,elated
14,216,502,elated
14,215,501,elated
14,216,502,elated
15,220,501,elated
15,231,502,elated
15,246,502,elated
15,262,502,elated
15,270,502,elated
15,267,502,elated
15,257,502,elated
15,247,502,elated
15,238,502,elated
15,229,502,elated
15,225,502,elated
15,222,502,elated
15,222,502,elated
15,224,502,elated
