Time, HR, GSR,label
0,458,514,elated
0,458,514,elated
0,458,514,elated
0,457,514,elated
0,457,513,elated
0,457,513,elated
0,457,513,elated
0,457,513,elated
0,457,513,elated
0,457,513,elated
0,457,513,elated
0,457,513,elated
0,456,513,elated
0,456,513,elated
0,456,513,elated
0,456,513,elated
0,456,513,elated
0,456,513,elated
0,452,513,elated
0,455,513,elated
0,455,512,elated
0,455,512,elated
0,455,512,elated
0,455,512,elated
0,458,512,elated
0,455,512,elated
0,455,512,elated
0,455,512,elated
0,453,512,elated
0,454,512,elated
0,454,512,elated
0,454,512,elated
0,454,512,elated
0,454,511,elated
0,453,511,elated
1,453,511,elated
1,453,511,elated
1,453,511,elated
1,453,511,elated
1,451,511,elated
1,452,511,elated
1,452,510,elated
1,452,515,elated
1,452,510,elated
1,451,510,elated
1,451,510,elated
1,451,509,elated
1,456,509,elated
1,450,509,elated
1,450,509,elated
1,449,509,elated
1,449,508,elated
1,453,508,elated
1,448,508,elated
1,447,507,elated
1,446,507,elated
1,444,505,elated
1,258,495,elated
1,342,498,elated
1,447,512,elated
1,446,512,elated
1,445,509,elated
1,109,497,elated
1,169,499,elated
1,326,501,elated
1,440,510,elated
1,447,514,elated
1,305,500,elated
1,34,500,elated
1,131,501,elated
1,270,502,elated
1,361,503,elated
1,370,503,elated
1,327,503,elated
2,240,502,elated
2,195,502,elated
2,188,502,elated
2,199,502,elated
2,216,502,elated
2,230,502,elated
2,236,502,elated
2,238,502,elated
2,236,502,elated
2,235,502,elated
2,237,502,elated
2,245,498,elated
2,254,502,elated
2,260,502,elated
2,262,502,elated
2,258,502,elated
2,250,502,elated
2,243,502,elated
2,237,502,elated
2,232,502,elated
2,231,506,elated
2,232,502,elated
2,234,502,elated
2,236,502,elated
2,236,502,elated
2,235,502,elated
2,232,502,elated
2,229,502,elated
2,223,502,elated
2,224,502,elated
2,223,502,elated
2,223,502,elated
2,224,502,elated
2,225,502,elated
2,227,502,elated
2,228,502,elated
2,227,502,elated
2,226,502,elated
3,224,502,elated
3,222,502,elated
3,222,501,elated
3,229,502,elated
3,238,502,elated
3,252,502,elated
3,259,502,elated
3,260,502,elated
3,255,502,elated
3,249,501,elated
3,241,502,elated
3,235,502,elated
3,232,502,elated
3,232,502,elated
3,233,502,elated
3,236,502,elated
3,237,502,elated
3,235,502,elated
3,233,508,elated
3,230,502,elated
3,227,498,elated
3,226,502,elated
3,225,502,elated
3,224,502,elated
3,225,502,elated
3,225,502,elated
3,225,502,elated
3,225,502,elated
3,224,508,elated
3,223,502,elated
3,222,506,elated
3,222,502,elated
3,221,506,elated
3,222,502,elated
3,225,502,elated
3,232,502,elated
3,244,503,elated
3,251,503,elated
4,254,503,elated
4,251,503,elated
4,246,503,elated
4,240,503,elated
4,235,503,elated
4,231,503,elated
4,229,503,elated
4,229,503,elated
4,230,503,elated
4,231,503,elated
4,231,503,elated
4,230,503,elated
4,228,501,elated
4,226,503,elated
4,225,503,elated
4,224,505,elated
4,223,503,elated
4,221,503,elated
4,221,503,elated
4,221,503,elated
4,221,503,elated
4,221,503,elated
4,222,503,elated
4,222,502,elated
4,221,503,elated
4,220,503,elated
4,220,503,elated
4,220,503,elated
4,224,503,elated
4,231,502,elated
4,240,503,elated
4,247,503,elated
4,250,503,elated
4,247,503,elated
4,243,503,elated
4,237,503,elated
4,230,503,elated
4,227,503,elated
4,226,503,elated
5,228,503,elated
5,229,503,elated
5,230,503,elated
5,229,503,elated
5,228,503,elated
5,226,503,elated
5,224,503,elated
5,222,503,elated
5,221,503,elated
5,222,502,elated
5,222,503,elated
5,222,503,elated
5,222,503,elated
5,223,503,elated
5,223,508,elated
5,221,499,elated
5,220,502,elated
5,219,503,elated
5,218,502,elated
5,218,505,elated
5,220,502,elated
5,225,502,elated
5,235,502,elated
5,241,502,elated
5,248,502,elated
5,246,503,elated
5,242,502,elated
5,238,502,elated
5,233,502,elated
5,229,502,elated
5,227,502,elated
5,226,502,elated
5,228,502,elated
5,230,502,elated
5,229,502,elated
5,228,500,elated
5,226,502,elated
5,224,502,elated
6,223,502,elated
6,222,502,elated
6,221,502,elated
6,221,502,elated
6,221,502,elated
6,219,502,elated
6,219,502,elated
6,217,502,elated
6,217,501,elated
6,217,501,elated
6,217,501,elated
6,218,501,elated
6,218,501,elated
6,219,501,elated
6,222,501,elated
6,235,501,elated
6,239,501,elated
6,247,501,elated
6,249,501,elated
6,247,501,elated
6,241,500,elated
6,236,500,elated
6,231,500,elated
6,227,500,elated
6,226,500,elated
6,226,500,elated
6,227,500,elated
6,228,500,elated
6,228,500,elated
6,229,500,elated
6,229,500,elated
6,228,500,elated
6,228,496,elated
6,226,500,elated
6,225,500,elated
6,223,500,elated
6,222,500,elated
6,222,500,elated
7,222,500,elated
7,223,500,elated
7,222,500,elated
7,223,499,elated
7,222,500,elated
7,222,499,elated
7,223,499,elated
7,225,499,elated
7,229,499,elated
7,237,499,elated
7,245,499,elated
7,252,499,elated
7,252,499,elated
7,248,499,elated
7,242,499,elated
7,233,499,elated
7,230,499,elated
7,228,499,elated
7,228,499,elated
7,230,499,elated
7,231,499,elated
7,232,499,elated
7,230,499,elated
7,228,499,elated
7,227,499,elated
7,226,499,elated
7,224,499,elated
7,224,499,elated
7,223,499,elated
7,222,499,elated
7,222,499,elated
7,222,499,elated
7,222,499,elated
7,222,499,elated
7,222,499,elated
7,223,499,elated
7,224,503,elated
7,225,499,elated
7,232,499,elated
8,241,499,elated
8,250,499,elated
8,254,499,elated
8,253,499,elated
8,248,499,elated
8,241,499,elated
8,234,499,elated
8,229,499,elated
8,226,499,elated
8,227,499,elated
8,229,499,elated
8,231,499,elated
8,232,499,elated
8,231,499,elated
8,229,499,elated
8,226,498,elated
8,224,499,elated
8,222,499,elated
8,222,497,elated
8,221,499,elated
8,221,499,elated
8,222,499,elated
8,222,499,elated
8,223,499,elated
8,222,499,elated
8,221,499,elated
8,220,499,elated
8,223,499,elated
8,232,499,elated
8,236,499,elated
8,246,499,elated
8,251,499,elated
8,250,499,elated
8,246,499,elated
8,241,499,elated
8,234,499,elated
8,229,499,elated
8,230,499,elated
9,226,499,elated
9,228,499,elated
9,229,499,elated
9,232,499,elated
9,232,499,elated
9,230,499,elated
9,227,499,elated
9,224,497,elated
9,223,499,elated
9,221,499,elated
9,222,499,elated
9,223,499,elated
9,224,499,elated
9,225,499,elated
9,225,499,elated
9,221,499,elated
9,223,499,elated
9,221,499,elated
9,224,500,elated
9,231,500,elated
9,239,500,elated
9,246,500,elated
9,249,500,elated
9,248,500,elated
9,244,500,elated
9,240,500,elated
9,235,502,elated
9,230,500,elated
9,228,500,elated
9,231,500,elated
9,224,500,elated
9,225,500,elated
9,224,500,elated
9,224,500,elated
9,223,500,elated
9,221,500,elated
9,219,500,elated
9,217,500,elated
9,217,500,elated
10,218,500,elated
10,218,500,elated
10,220,500,elated
10,220,500,elated
10,219,504,elated
10,219,500,elated
10,219,500,elated
10,217,500,elated
10,218,500,elated
10,220,500,elated
10,224,500,elated
10,230,500,elated
10,237,500,elated
10,240,500,elated
10,240,500,elated
10,235,500,elated
10,236,500,elated
10,228,500,elated
10,225,500,elated
10,223,500,elated
10,222,498,elated
10,223,500,elated
10,223,500,elated
10,222,500,elated
10,222,499,elated
10,221,500,elated
10,220,499,elated
10,218,500,elated
10,217,499,elated
10,217,499,elated
10,216,499,elated
10,217,499,elated
10,216,499,elated
10,217,499,elated
10,224,498,elated
10,219,498,elated
10,221,497,elated
10,219,497,elated
11,217,497,elated
11,217,497,elated
11,216,496,elated
11,219,496,elated
11,224,496,elated
11,229,496,elated
11,234,496,elated
11,223,497,elated
11,222,496,elated
11,222,496,elated
11,223,496,elated
11,224,495,elated
11,224,495,elated
11,222,494,elated
11,221,499,elated
11,220,494,elated
11,217,494,elated
11,214,493,elated
11,214,494,elated
11,215,494,elated
11,215,496,elated
11,216,494,elated
11,217,494,elated
11,217,494,elated
11,217,494,elated
11,217,494,elated
11,217,494,elated
11,216,494,elated
11,216,494,elated
11,218,494,elated
11,222,494,elated
11,228,494,elated
11,231,494,elated
12,233,494,elated
12,233,494,elated
12,231,493,elated
12,228,493,elated
12,226,493,elated
12,224,493,elated
12,223,493,elated
12,223,493,elated
12,224,493,elated
12,224,492,elated
12,223,493,elated
12,222,493,elated
12,221,493,elated
12,220,497,elated
12,220,492,elated
12,219,492,elated
12,219,492,elated
12,219,492,elated
