Time, HR, GSR,label
0,457,524,exhausted
0,457,525,exhausted
0,457,524,exhausted
0,457,525,exhausted
0,457,525,exhausted
0,457,524,exhausted
0,457,524,exhausted
0,457,524,exhausted
0,457,525,exhausted
0,457,524,exhausted
0,457,525,exhausted
0,457,528,exhausted
0,457,524,exhausted
0,457,524,exhausted
0,457,524,exhausted
0,457,524,exhausted
0,457,524,exhausted
0,457,524,exhausted
0,457,524,exhausted
0,457,524,exhausted
0,457,524,exhausted
0,457,524,exhausted
0,457,524,exhausted
0,457,524,exhausted
1,457,524,exhausted
1,457,524,exhausted
1,457,524,exhausted
1,457,524,exhausted
1,457,524,exhausted
1,457,524,exhausted
1,457,525,exhausted
1,457,525,exhausted
1,457,524,exhausted
1,457,524,exhausted
1,457,525,exhausted
1,457,524,exhausted
1,457,524,exhausted
1,457,525,exhausted
1,457,524,exhausted
1,457,524,exhausted
1,457,524,exhausted
1,457,526,exhausted
1,457,524,exhausted
1,457,524,exhausted
1,457,524,exhausted
1,457,524,exhausted
1,457,524,exhausted
1,457,524,exhausted
1,457,524,exhausted
1,457,524,exhausted
1,457,524,exhausted
1,457,524,exhausted
1,457,524,exhausted
1,457,524,exhausted
1,457,524,exhausted
1,457,524,exhausted
1,457,524,exhausted
1,457,524,exhausted
1,457,524,exhausted
1,457,524,exhausted
1,457,524,exhausted
1,457,524,exhausted
2,457,524,exhausted
2,457,524,exhausted
2,457,524,exhausted
2,457,524,exhausted
2,457,524,exhausted
2,457,524,exhausted
2,457,524,exhausted
2,457,524,exhausted
2,457,524,exhausted
2,457,524,exhausted
2,457,524,exhausted
2,457,524,exhausted
2,457,524,exhausted
2,457,524,exhausted
2,457,524,exhausted
2,457,524,exhausted
2,457,525,exhausted
2,457,524,exhausted
2,457,524,exhausted
2,457,524,exhausted
2,457,524,exhausted
2,457,524,exhausted
2,457,524,exhausted
2,457,524,exhausted
2,457,524,exhausted
2,457,524,exhausted
2,457,524,exhausted
2,456,524,exhausted
2,456,524,exhausted
2,457,524,exhausted
2,456,524,exhausted
2,457,524,exhausted
2,456,524,exhausted
2,456,524,exhausted
2,456,524,exhausted
2,456,524,exhausted
2,456,524,exhausted
2,456,524,exhausted
3,456,524,exhausted
3,456,524,exhausted
3,456,524,exhausted
3,456,524,exhausted
3,456,524,exhausted
3,456,524,exhausted
3,456,524,exhausted
3,456,524,exhausted
3,456,524,exhausted
3,456,524,exhausted
3,456,524,exhausted
3,456,524,exhausted
3,456,524,exhausted
3,456,524,exhausted
3,456,524,exhausted
3,456,524,exhausted
3,455,524,exhausted
3,456,522,exhausted
3,456,524,exhausted
3,456,524,exhausted
3,456,524,exhausted
3,456,524,exhausted
3,456,524,exhausted
3,455,524,exhausted
3,455,524,exhausted
3,455,524,exhausted
3,455,524,exhausted
3,455,524,exhausted
3,455,524,exhausted
3,455,524,exhausted
3,455,524,exhausted
3,455,524,exhausted
3,455,524,exhausted
3,455,524,exhausted
3,455,524,exhausted
3,454,524,exhausted
3,454,524,exhausted
3,454,524,exhausted
3,454,524,exhausted
4,454,524,exhausted
4,454,524,exhausted
4,454,524,exhausted
4,454,523,exhausted
4,454,523,exhausted
4,454,523,exhausted
4,454,523,exhausted
4,454,524,exhausted
4,454,523,exhausted
4,454,523,exhausted
4,454,523,exhausted
4,454,523,exhausted
4,453,523,exhausted
4,453,523,exhausted
4,453,523,exhausted
4,453,523,exhausted
4,453,523,exhausted
4,453,523,exhausted
4,453,523,exhausted
4,453,523,exhausted
