Time, HR, GSR
0,456.00,524.00
0,456.00,525.00
0,456.00,525.00
0,456.00,525.00
0,456.00,525.00
0,456.00,525.00
0,456.00,525.00
0,456.00,525.00
0,456.00,525.00
0,456.00,524.00
0,456.00,524.00
0,456.00,525.00
0,456.00,524.00
0,456.00,525.00
0,456.00,525.00
0,456.00,525.00
0,456.00,524.00
0,456.00,525.00
0,456.00,525.00
0,456.00,525.00
0,456.00,525.00
0,456.00,524.00
0,456.00,524.00
0,456.00,525.00
0,456.00,524.00
0,456.00,524.00
0,456.00,524.00
0,456.00,524.00
0,456.00,524.00
0,455.00,524.00
0,455.00,524.00
0,455.00,524.00
0,455.00,524.00
0,455.00,524.00
1,455.00,524.00
1,455.00,524.00
1,455.00,524.00
1,455.00,524.00
1,455.00,524.00
1,455.00,524.00
1,455.00,524.00
1,454.00,524.00
1,455.00,524.00
1,455.00,524.00
1,455.00,524.00
1,455.00,524.00
1,455.00,524.00
1,455.00,524.00
1,455.00,524.00
1,455.00,524.00
1,455.00,524.00
1,454.00,524.00
1,454.00,524.00
1,454.00,524.00
1,454.00,524.00
1,454.00,524.00
1,454.00,524.00
1,454.00,524.00
1,454.00,524.00
1,454.00,524.00
1,454.00,524.00
1,453.00,524.00
1,458.00,524.00
1,453.00,524.00
1,453.00,524.00
1,453.00,524.00
1,453.00,524.00
1,453.00,524.00
1,453.00,524.00
1,454.00,524.00
1,453.00,524.00
2,453.00,524.00
2,453.00,524.00
2,453.00,524.00
2,452.00,524.00
2,452.00,524.00
2,452.00,524.00
2,452.00,524.00
2,452.00,524.00
2,452.00,524.00
2,452.00,524.00
2,452.00,524.00
2,452.00,524.00
2,451.00,524.00
2,451.00,524.00
2,451.00,524.00
2,451.00,524.00
2,451.00,524.00
2,451.00,524.00
2,450.00,523.00
2,450.00,523.00
2,450.00,523.00
2,450.00,523.00
2,450.00,523.00
2,450.00,523.00
2,450.00,523.00
2,449.00,523.00
2,449.00,523.00
2,449.00,523.00
2,449.00,523.00
2,449.00,523.00
2,449.00,523.00
2,449.00,523.00
2,449.00,523.00
2,449.00,523.00
2,448.00,523.00
2,448.00,523.00
2,448.00,523.00
3,448.00,523.00
3,448.00,523.00
3,447.00,523.00
3,447.00,523.00
3,447.00,523.00
3,447.00,526.00
3,446.00,522.00
3,447.00,522.00
3,446.00,522.00
3,446.00,522.00
3,445.00,522.00
3,445.00,522.00
3,444.00,522.00
3,444.00,521.00
3,443.00,521.00
3,442.00,520.00
3,360.00,510.00
3,437.00,520.00
3,444.00,526.00
3,443.00,524.00
3,244.00,511.00
3,313.00,513.00
3,444.00,528.00
3,444.00,526.00
3,221.00,512.00
3,191.00,514.00
3,419.00,517.00
3,444.00,528.00
3,328.00,515.00
3,90.00,514.00
3,278.00,516.00
3,441.00,528.00
3,443.00,527.00
3,81.00,514.00
3,121.00,516.00
3,312.00,517.00
3,441.00,529.00
4,440.00,526.00
4,31.00,515.00
4,123.00,516.00
4,292.00,517.00
4,395.00,518.00
4,442.00,529.00
4,183.00,516.00
4,35.00,517.00
4,160.00,517.00
4,293.00,518.00
4,355.00,518.00
4,350.00,519.00
4,314.00,519.00
4,282.00,519.00
4,267.00,519.00
4,261.00,519.00
4,257.00,519.00
4,253.00,517.00
4,247.00,519.00
4,244.00,520.00
4,242.00,519.00
4,239.00,519.00
4,238.00,519.00
4,238.00,519.00
4,237.00,519.00
4,238.00,519.00
4,237.00,519.00
4,234.00,519.00
4,232.00,519.00
4,229.00,519.00
4,227.00,519.00
4,225.00,519.00
4,224.00,519.00
4,223.00,519.00
4,224.00,519.00
4,225.00,519.00
4,225.00,519.00
5,227.00,519.00
5,229.00,519.00
5,230.00,519.00
5,231.00,519.00
5,229.00,519.00
5,231.00,519.00
5,232.00,519.00
5,236.00,517.00
5,245.00,519.00
5,256.00,519.00
5,261.00,519.00
5,260.00,519.00
5,252.00,519.00
5,242.00,519.00
5,235.00,519.00
5,231.00,519.00
5,229.00,519.00
5,230.00,519.00
5,229.00,519.00
5,228.00,519.00
5,228.00,519.00
5,229.00,519.00
5,228.00,519.00
5,226.00,519.00
5,224.00,519.00
5,222.00,516.00
5,221.00,519.00
5,220.00,519.00
5,220.00,519.00
5,220.00,519.00
5,220.00,519.00
5,220.00,519.00
5,221.00,519.00
5,221.00,519.00
5,220.00,519.00
5,219.00,519.00
5,220.00,519.00
6,219.00,519.00
6,218.00,519.00
6,222.00,519.00
6,228.00,519.00
6,239.00,519.00
6,248.00,519.00
6,252.00,519.00
6,249.00,519.00
6,243.00,519.00
6,236.00,519.00
6,232.00,519.00
6,229.00,519.00
6,228.00,519.00
6,226.00,519.00
6,226.00,519.00
6,227.00,519.00
6,228.00,519.00
6,228.00,519.00
6,227.00,519.00
6,226.00,519.00
6,224.00,519.00
6,222.00,519.00
6,221.00,519.00
6,221.00,519.00
6,221.00,519.00
6,222.00,519.00
6,222.00,519.00
6,222.00,519.00
6,222.00,519.00
6,222.00,519.00
6,222.00,519.00
6,222.00,519.00
6,221.00,519.00
6,223.00,519.00
6,230.00,519.00
6,241.00,519.00
6,250.00,519.00
7,252.00,519.00
7,248.00,519.00
7,242.00,519.00
7,237.00,519.00
7,232.00,519.00
7,229.00,519.00
7,227.00,519.00
