Time, HR, GSR
0,457.00,480.00
0,457.00,480.00
0,457.00,480.00
0,457.00,480.00
0,457.00,480.00
0,457.00,480.00
0,456.00,480.00
0,457.00,480.00
0,457.00,480.00
0,457.00,480.00
0,457.00,480.00
0,457.00,480.00
0,457.00,480.00
0,457.00,480.00
0,457.00,480.00
0,457.00,480.00
0,457.00,480.00
0,457.00,480.00
0,456.00,480.00
0,456.00,480.00
0,457.00,480.00
0,457.00,480.00
0,457.00,480.00
0,457.00,480.00
1,457.00,480.00
1,457.00,480.00
1,457.00,480.00
1,457.00,480.00
1,457.00,480.00
1,457.00,480.00
1,457.00,480.00
1,455.00,480.00
1,457.00,480.00
1,456.00,480.00
1,456.00,481.00
1,456.00,480.00
1,453.00,480.00
1,456.00,480.00
1,456.00,480.00
1,456.00,480.00
1,456.00,480.00
1,456.00,480.00
1,457.00,480.00
1,457.00,480.00
1,457.00,480.00
1,457.00,480.00
1,457.00,480.00
1,457.00,484.00
1,461.00,480.00
1,457.00,480.00
1,457.00,480.00
1,457.00,480.00
1,456.00,480.00
1,457.00,480.00
1,457.00,480.00
1,457.00,480.00
1,457.00,480.00
1,457.00,480.00
1,457.00,480.00
1,457.00,480.00
1,456.00,480.00
2,456.00,480.00
2,456.00,480.00
2,456.00,480.00
2,456.00,480.00
2,456.00,480.00
2,456.00,480.00
2,456.00,480.00
2,456.00,480.00
2,456.00,480.00
2,456.00,480.00
2,456.00,480.00
2,456.00,479.00
2,456.00,480.00
2,456.00,479.00
2,456.00,479.00
2,456.00,480.00
2,456.00,480.00
2,460.00,479.00
2,456.00,480.00
2,456.00,480.00
2,459.00,480.00
2,455.00,479.00
2,456.00,480.00
2,456.00,479.00
2,456.00,479.00
2,456.00,479.00
2,456.00,480.00
2,456.00,479.00
2,456.00,479.00
2,456.00,479.00
2,456.00,479.00
2,456.00,479.00
2,456.00,479.00
2,456.00,479.00
2,456.00,479.00
2,456.00,479.00
2,454.00,479.00
2,453.00,479.00
2,456.00,479.00
3,456.00,479.00
3,455.00,479.00
3,455.00,479.00
3,455.00,479.00
3,455.00,479.00
3,455.00,478.00
3,455.00,479.00
3,455.00,479.00
3,455.00,479.00
3,455.00,479.00
3,455.00,479.00
3,455.00,479.00
