Time, HR, GSR
0,453.00,524.00
0,453.00,524.00
0,453.00,524.00
0,453.00,524.00
0,453.00,523.00
0,453.00,523.00
0,453.00,523.00
0,453.00,523.00
0,453.00,523.00
0,453.00,523.00
0,453.00,523.00
0,452.00,523.00
0,452.00,523.00
0,453.00,523.00
0,452.00,523.00
0,452.00,523.00
0,452.00,523.00
0,452.00,523.00
0,452.00,523.00
0,452.00,523.00
0,452.00,523.00
0,451.00,523.00
0,451.00,523.00
0,451.00,523.00
0,451.00,523.00
0,451.00,523.00
0,451.00,522.00
0,451.00,522.00
0,451.00,522.00
0,451.00,522.00
0,451.00,522.00
0,451.00,522.00
0,450.00,522.00
0,450.00,522.00
1,450.00,522.00
1,450.00,522.00
1,450.00,522.00
1,450.00,522.00
1,450.00,521.00
1,449.00,521.00
1,449.00,521.00
1,449.00,521.00
1,449.00,521.00
1,449.00,521.00
1,449.00,521.00
1,448.00,521.00
1,448.00,520.00
1,448.00,521.00
1,448.00,521.00
1,448.00,520.00
1,448.00,520.00
1,448.00,520.00
1,447.00,520.00
1,447.00,520.00
1,447.00,520.00
1,447.00,520.00
1,447.00,520.00
1,446.00,520.00
1,446.00,520.00
1,446.00,519.00
1,446.00,519.00
1,445.00,519.00
1,445.00,519.00
1,445.00,519.00
1,445.00,519.00
1,444.00,518.00
1,444.00,518.00
1,443.00,518.00
1,443.00,518.00
1,441.00,517.00
1,441.00,516.00
2,393.00,508.00
2,438.00,516.00
2,443.00,520.00
2,441.00,518.00
2,236.00,507.00
2,442.00,521.00
2,442.00,521.00
2,197.00,507.00
2,239.00,509.00
2,442.00,522.00
2,442.00,521.00
2,110.00,508.00
2,239.00,509.00
2,441.00,522.00
2,441.00,521.00
2,67.00,509.00
2,206.00,510.00
2,427.00,514.00
2,447.00,522.00
2,58.00,509.00
2,138.00,510.00
2,351.00,511.00
2,442.00,523.00
2,122.00,510.00
2,72.00,510.00
2,263.00,511.00
2,408.00,512.00
2,441.00,522.00
2,39.00,510.00
2,109.00,510.00
2,288.00,511.00
2,395.00,512.00
2,440.00,522.00
2,116.00,510.00
2,80.00,511.00
2,233.00,511.00
2,331.00,512.00
3,354.00,512.00
3,326.00,512.00
3,289.00,513.00
3,262.00,513.00
3,246.00,513.00
3,239.00,513.00
3,235.00,513.00
3,233.00,513.00
3,232.00,513.00
3,232.00,513.00
3,231.00,513.00
3,231.00,513.00
3,231.00,513.00
3,231.00,513.00
3,230.00,513.00
3,229.00,513.00
3,228.00,513.00
3,227.00,513.00
3,226.00,513.00
3,226.00,513.00
3,225.00,513.00
3,226.00,513.00
3,226.00,513.00
3,226.00,513.00
3,226.00,513.00
3,226.00,513.00
3,226.00,513.00
3,226.00,513.00
3,226.00,513.00
3,228.00,513.00
3,233.00,513.00
3,239.00,513.00
3,239.00,513.00
3,242.00,513.00
3,239.00,513.00
3,236.00,513.00
3,233.00,513.00
4,232.00,513.00
4,233.00,513.00
