Time, HR, GSR
0,460.00,523.00
0,460.00,523.00
0,460.00,523.00
0,460.00,523.00
0,460.00,523.00
0,460.00,523.00
0,459.00,523.00
0,459.00,523.00
0,459.00,523.00
0,459.00,523.00
0,459.00,523.00
0,459.00,523.00
0,459.00,523.00
0,460.00,523.00
0,460.00,523.00
0,460.00,523.00
0,460.00,523.00
0,460.00,523.00
0,460.00,523.00
0,460.00,523.00
0,460.00,523.00
0,460.00,523.00
0,460.00,523.00
0,460.00,523.00
0,460.00,523.00
0,460.00,523.00
0,460.00,523.00
0,460.00,523.00
0,460.00,523.00
0,460.00,523.00
0,460.00,523.00
0,460.00,523.00
0,460.00,523.00
0,460.00,523.00
0,459.00,523.00
1,460.00,523.00
1,459.00,523.00
1,459.00,523.00
1,459.00,523.00
1,459.00,523.00
1,459.00,523.00
1,459.00,523.00
1,459.00,523.00
1,459.00,523.00
1,459.00,526.00
1,459.00,523.00
1,459.00,523.00
1,459.00,523.00
1,459.00,523.00
1,459.00,523.00
1,459.00,523.00
1,459.00,523.00
1,459.00,523.00
1,459.00,523.00
1,459.00,523.00
1,459.00,523.00
1,459.00,523.00
1,459.00,523.00
1,459.00,523.00
1,459.00,523.00
1,459.00,523.00
1,459.00,523.00
1,459.00,523.00
1,459.00,523.00
1,459.00,523.00
1,459.00,522.00
1,459.00,522.00
1,459.00,522.00
1,458.00,522.00
1,458.00,522.00
1,458.00,522.00
1,458.00,522.00
1,458.00,522.00
2,458.00,522.00
2,458.00,522.00
2,458.00,522.00
2,458.00,522.00
2,458.00,522.00
2,457.00,522.00
2,457.00,522.00
2,457.00,522.00
2,457.00,522.00
2,457.00,522.00
2,457.00,522.00
2,457.00,522.00
2,457.00,522.00
2,457.00,522.00
2,457.00,522.00
2,457.00,522.00
2,457.00,522.00
2,457.00,522.00
2,457.00,522.00
2,457.00,522.00
2,457.00,522.00
2,457.00,522.00
2,455.00,522.00
2,457.00,522.00
2,456.00,521.00
2,456.00,521.00
2,454.00,521.00
2,456.00,521.00
2,456.00,521.00
2,456.00,521.00
2,456.00,521.00
2,455.00,521.00
2,455.00,521.00
2,455.00,521.00
2,455.00,521.00
2,455.00,521.00
2,455.00,521.00
2,454.00,520.00
3,454.00,520.00
3,454.00,520.00
3,454.00,520.00
3,454.00,520.00
3,454.00,520.00
3,453.00,520.00
3,453.00,520.00
3,453.00,520.00
3,453.00,520.00
3,453.00,520.00
3,450.00,520.00
3,452.00,519.00
3,452.00,519.00
3,452.00,519.00
3,452.00,519.00
3,452.00,519.00
3,452.00,519.00
3,452.00,519.00
3,452.00,519.00
3,452.00,519.00
3,452.00,519.00
3,452.00,519.00
3,451.00,519.00
3,451.00,519.00
3,451.00,519.00
3,451.00,519.00
3,451.00,518.00
3,450.00,518.00
3,450.00,518.00
3,450.00,518.00
3,449.00,518.00
3,449.00,518.00
3,449.00,517.00
3,448.00,517.00
3,448.00,517.00
3,447.00,517.00
3,446.00,516.00
3,445.00,515.00
4,295.00,503.00
4,221.00,505.00
4,372.00,507.00
4,447.00,521.00
4,446.00,520.00
4,325.00,507.00
4,62.00,506.00
4,182.00,508.00
4,321.00,509.00
4,397.00,510.00
4,443.00,521.00
4,444.00,521.00
4,74.00,508.00
4,32.00,509.00
4,138.00,509.00
4,257.00,509.00
4,326.00,510.00
4,341.00,511.00
4,322.00,511.00
4,302.00,511.00
4,297.00,511.00
4,301.00,512.00
4,302.00,512.00
4,295.00,512.00
4,282.00,512.00
4,266.00,512.00
4,257.00,512.00
4,252.00,512.00
4,249.00,512.00
4,244.00,512.00
4,238.00,512.00
4,233.00,512.00
4,230.00,512.00
4,228.00,512.00
4,227.00,512.00
4,228.00,512.00
4,227.00,512.00
4,226.00,512.00
5,224.00,512.00
5,223.00,512.00
5,222.00,511.00
5,221.00,512.00
5,221.00,512.00
5,220.00,512.00
5,220.00,512.00
5,220.00,512.00
5,220.00,512.00
5,220.00,512.00
5,220.00,512.00
5,220.00,512.00
5,220.00,512.00
5,220.00,512.00
5,221.00,512.00
5,220.00,512.00
5,220.00,512.00
5,219.00,512.00
5,221.00,512.00
5,227.00,512.00
5,239.00,512.00
5,261.00,512.00
5,282.00,512.00
5,290.00,512.00
5,284.00,512.00
5,270.00,512.00
5,254.00,512.00
5,243.00,512.00
5,238.00,512.00
5,234.00,512.00
5,231.00,512.00
5,228.00,512.00
5,226.00,512.00
5,226.00,512.00
5,226.00,512.00
5,226.00,512.00
5,227.00,512.00
5,225.00,512.00
6,224.00,512.00
6,222.00,512.00
6,220.00,512.00
6,219.00,512.00
6,218.00,512.00
6,218.00,512.00
6,215.00,512.00
6,218.00,512.00
6,219.00,512.00
6,220.00,512.00
6,220.00,512.00
6,220.00,512.00
6,220.00,512.00
6,222.00,512.00
6,233.00,512.00
6,255.00,512.00
6,277.00,512.00
6,290.00,512.00
6,289.00,512.00
6,277.00,512.00
6,262.00,512.00
6,249.00,512.00
6,242.00,512.00
6,238.00,512.00
6,235.00,512.00
6,231.00,512.00
6,227.00,512.00
6,224.00,512.00
6,224.00,512.00
6,225.00,512.00
6,225.00,512.00
6,225.00,512.00
6,224.00,512.00
6,222.00,512.00
6,220.00,512.00
6,218.00,512.00
6,218.00,512.00
6,217.00,512.00
6,217.00,512.00
7,216.00,512.00
7,217.00,512.00
7,217.00,512.00
7,218.00,512.00
7,218.00,512.00
7,218.00,512.00
7,218.00,512.00
7,218.00,512.00
7,218.00,512.00
7,218.00,512.00
7,218.00,512.00
7,222.00,512.00
7,239.00,512.00
7,266.00,512.00
7,291.00,512.00
7,302.00,512.00
7,297.00,512.00
7,281.00,512.00
7,264.00,512.00
7,251.00,512.00
7,244.00,512.00
7,241.00,512.00
7,238.00,512.00
7,234.00,512.00
7,230.00,512.00
7,225.00,512.00
7,223.00,512.00
7,223.00,512.00
7,224.00,512.00
7,224.00,512.00
7,223.00,512.00
7,221.00,512.00
7,220.00,512.00
7,218.00,512.00
7,217.00,512.00
7,216.00,512.00
7,215.00,512.00
7,215.00,512.00
8,215.00,512.00
8,216.00,512.00
8,217.00,512.00
8,216.00,512.00
8,216.00,512.00
8,216.00,512.00
8,216.00,512.00
8,216.00,512.00
8,216.00,512.00
8,216.00,512.00
8,216.00,512.00
8,216.00,512.00
8,217.00,512.00
8,217.00,512.00
8,220.00,512.00
8,234.00,512.00
8,260.00,512.00
8,287.00,512.00
8,302.00,512.00
8,299.00,512.00
8,284.00,512.00
8,266.00,512.00
8,251.00,512.00
8,243.00,512.00
8,239.00,512.00
8,237.00,512.00
8,238.00,512.00
8,228.00,512.00
8,225.00,512.00
8,224.00,512.00
8,224.00,512.00
8,224.00,512.00
8,224.00,512.00
8,223.00,512.00
8,221.00,512.00
8,220.00,512.00
8,218.00,512.00
8,217.00,512.00
9,216.00,512.00
9,216.00,512.00
9,215.00,512.00
9,216.00,512.00
9,215.00,512.00
9,216.00,512.00
9,216.00,512.00
9,215.00,512.00
9,216.00,512.00
9,216.00,512.00
9,216.00,512.00
9,221.00,512.00
9,215.00,512.00
9,215.00,512.00
9,223.00,512.00
9,241.00,512.00
9,265.00,512.00
9,285.00,512.00
9,288.00,512.00
9,279.00,512.00
9,262.00,512.00
9,246.00,512.00
9,236.00,512.00
9,231.00,512.00
9,229.00,512.00
9,226.00,512.00
9,223.00,512.00
9,222.00,512.00
9,223.00,512.00
9,225.00,512.00
9,226.00,512.00
9,226.00,512.00
9,225.00,512.00
9,223.00,512.00
9,221.00,512.00
9,218.00,512.00
9,217.00,512.00
9,215.00,512.00
10,214.00,512.00
10,214.00,512.00
10,217.00,512.00
10,216.00,512.00
10,217.00,512.00
10,217.00,512.00
10,217.00,512.00
10,221.00,512.00
10,234.00,512.00
10,259.00,512.00
10,278.00,512.00
10,285.00,512.00
10,279.00,512.00
10,265.00,512.00
10,251.00,512.00
10,240.00,512.00
10,234.00,512.00
10,230.00,512.00
10,227.00,512.00
10,224.00,512.00
10,221.00,512.00
10,221.00,512.00
10,222.00,512.00
10,222.00,512.00
10,222.00,512.00
10,221.00,512.00
10,220.00,512.00
10,217.00,512.00
10,215.00,512.00
10,213.00,512.00
10,213.00,512.00
10,213.00,512.00
10,213.00,512.00
10,214.00,512.00
10,214.00,512.00
10,214.00,512.00
10,215.00,512.00
10,215.00,512.00
11,216.00,512.00
11,220.00,512.00
11,234.00,512.00
11,258.00,512.00
11,284.00,512.00
11,298.00,512.00
11,295.00,512.00
11,281.00,512.00
11,265.00,512.00
11,252.00,512.00
11,242.00,512.00
11,237.00,512.00
11,233.00,512.00
11,228.00,512.00
11,222.00,512.00
11,219.00,512.00
11,218.00,512.00
11,218.00,512.00
11,219.00,512.00
11,219.00,512.00
11,218.00,512.00
11,216.00,512.00
11,214.00,512.00
11,211.00,512.00
11,209.00,512.00
11,208.00,512.00
11,209.00,512.00
11,212.00,512.00
11,210.00,512.00
11,211.00,512.00
11,213.00,512.00
11,213.00,512.00
11,212.00,512.00
11,211.00,512.00
11,212.00,512.00
11,216.00,512.00
11,233.00,512.00
11,259.00,512.00
12,285.00,509.00
12,296.00,512.00
12,291.00,512.00
12,277.00,512.00
12,261.00,512.00
12,248.00,512.00
12,241.00,512.00
12,235.00,512.00
12,231.00,512.00
12,226.00,512.00
12,221.00,512.00
12,219.00,512.00
12,221.00,512.00
12,214.00,512.00
12,213.00,512.00
12,211.00,512.00
12,211.00,512.00
12,210.00,512.00
12,211.00,512.00
12,212.00,512.00
12,213.00,512.00
12,213.00,512.00
12,214.00,512.00
12,220.00,512.00
12,238.00,512.00
12,262.00,512.00
12,283.00,512.00
12,288.00,512.00
12,280.00,512.00
12,264.00,512.00
12,249.00,512.00
12,239.00,512.00
12,233.00,512.00
13,229.00,512.00
13,224.00,512.00
13,221.00,512.00
13,219.00,512.00
13,219.00,512.00
13,219.00,512.00
13,220.00,512.00
13,221.00,512.00
13,220.00,512.00
13,219.00,512.00
13,216.00,512.00
13,214.00,512.00
13,213.00,512.00
13,213.00,512.00
13,212.00,512.00
13,212.00,512.00
13,212.00,512.00
13,213.00,512.00
13,220.00,512.00
13,237.00,512.00
13,262.00,512.00
13,282.00,513.00
