Time, HR, GSR,label
0,455,505,relaxed
0,455,505,relaxed
0,455,505,relaxed
0,455,505,relaxed
0,455,505,relaxed
0,455,505,relaxed
0,455,505,relaxed
0,455,505,relaxed
0,457,505,relaxed
0,455,505,relaxed
0,455,505,relaxed
0,455,505,relaxed
0,455,505,relaxed
0,455,505,relaxed
0,455,505,relaxed
0,455,505,relaxed
0,455,505,relaxed
0,455,505,relaxed
0,455,505,relaxed
0,455,505,relaxed
0,455,505,relaxed
0,455,505,relaxed
0,460,505,relaxed
1,455,505,relaxed
1,455,506,relaxed
1,456,505,relaxed
1,456,505,relaxed
1,455,505,relaxed
1,455,505,relaxed
1,455,505,relaxed
1,456,506,relaxed
1,456,506,relaxed
1,455,506,relaxed
1,455,505,relaxed
1,455,506,relaxed
1,455,506,relaxed
1,455,505,relaxed
1,456,506,relaxed
1,456,506,relaxed
1,455,506,relaxed
1,456,506,relaxed
1,456,506,relaxed
1,456,506,relaxed
1,455,506,relaxed
1,456,506,relaxed
1,456,506,relaxed
1,455,506,relaxed
1,456,506,relaxed
1,455,506,relaxed
1,453,506,relaxed
1,455,506,relaxed
1,455,506,relaxed
1,456,506,relaxed
1,455,506,relaxed
1,455,506,relaxed
1,455,506,relaxed
1,455,506,relaxed
1,455,506,relaxed
1,458,506,relaxed
1,455,506,relaxed
1,455,505,relaxed
2,455,505,relaxed
2,455,505,relaxed
2,455,505,relaxed
2,455,505,relaxed
2,455,505,relaxed
2,455,505,relaxed
2,455,505,relaxed
2,455,505,relaxed
2,455,506,relaxed
2,454,505,relaxed
2,455,505,relaxed
2,455,505,relaxed
2,455,505,relaxed
2,455,505,relaxed
2,455,506,relaxed
2,455,505,relaxed
2,455,505,relaxed
2,455,505,relaxed
2,454,505,relaxed
2,455,505,relaxed
2,455,505,relaxed
2,455,505,relaxed
2,455,505,relaxed
2,455,505,relaxed
2,455,505,relaxed
2,454,505,relaxed
2,454,505,relaxed
2,454,505,relaxed
2,453,505,relaxed
2,454,505,relaxed
2,454,505,relaxed
2,454,505,relaxed
2,454,505,relaxed
2,454,505,relaxed
2,454,505,relaxed
2,454,505,relaxed
2,454,505,relaxed
3,454,505,relaxed
3,454,505,relaxed
3,454,505,relaxed
3,454,505,relaxed
3,454,505,relaxed
3,454,505,relaxed
3,454,505,relaxed
3,454,505,relaxed
3,453,505,relaxed
3,453,504,relaxed
3,453,505,relaxed
3,453,505,relaxed
3,453,505,relaxed
3,453,505,relaxed
3,453,504,relaxed
3,453,504,relaxed
3,453,504,relaxed
3,453,504,relaxed
3,453,504,relaxed
3,453,504,relaxed
3,453,504,relaxed
3,452,504,relaxed
3,452,504,relaxed
3,452,504,relaxed
3,451,504,relaxed
3,452,504,relaxed
3,451,504,relaxed
3,452,504,relaxed
3,452,504,relaxed
3,452,504,relaxed
3,451,504,relaxed
3,451,504,relaxed
3,451,504,relaxed
3,451,503,relaxed
3,451,503,relaxed
3,451,503,relaxed
3,451,503,relaxed
4,451,503,relaxed
4,451,503,relaxed
4,450,503,relaxed
4,450,503,relaxed
4,450,503,relaxed
4,450,503,relaxed
4,450,502,relaxed
4,450,503,relaxed
4,450,503,relaxed
4,449,503,relaxed
4,450,503,relaxed
4,449,502,relaxed
4,449,503,relaxed
4,449,502,relaxed
4,449,502,relaxed
4,449,502,relaxed
4,449,502,relaxed
4,448,502,relaxed
