Time, HR, GSR,label
0,462,521,calm
0,462,521,calm
0,462,521,calm
0,462,521,calm
0,462,520,calm
0,462,520,calm
0,462,520,calm
0,462,520,calm
0,461,520,calm
0,461,520,calm
0,461,520,calm
0,461,520,calm
0,461,520,calm
0,462,520,calm
0,462,520,calm
0,464,519,calm
0,462,519,calm
0,462,519,calm
0,462,519,calm
0,461,519,calm
0,461,519,calm
0,461,519,calm
0,461,519,calm
0,461,519,calm
0,461,519,calm
0,461,519,calm
0,461,519,calm
0,461,519,calm
0,461,519,calm
0,461,519,calm
0,461,518,calm
0,461,518,calm
0,461,518,calm
0,464,518,calm
1,461,518,calm
1,461,518,calm
1,461,518,calm
1,461,518,calm
1,460,518,calm
1,460,518,calm
1,460,524,calm
1,460,518,calm
1,466,518,calm
1,460,518,calm
1,460,518,calm
1,460,518,calm
1,460,518,calm
1,460,522,calm
1,461,518,calm
1,460,518,calm
1,460,518,calm
1,460,518,calm
1,460,518,calm
1,460,518,calm
1,460,518,calm
1,460,517,calm
1,460,517,calm
1,459,517,calm
1,459,517,calm
1,459,517,calm
1,459,517,calm
1,459,517,calm
1,459,516,calm
1,459,517,calm
1,459,517,calm
1,459,523,calm
1,459,517,calm
1,458,522,calm
1,458,517,calm
1,458,517,calm
1,458,517,calm
1,458,517,calm
2,458,517,calm
2,458,517,calm
2,458,517,calm
2,457,517,calm
2,457,516,calm
2,457,516,calm
2,457,520,calm
2,457,518,calm
2,457,515,calm
2,456,516,calm
2,456,516,calm
2,456,516,calm
2,456,516,calm
2,456,516,calm
2,456,516,calm
2,455,516,calm
2,455,516,calm
2,455,515,calm
2,455,515,calm
2,455,515,calm
2,454,515,calm
2,454,515,calm
2,454,515,calm
2,454,515,calm
2,453,515,calm
2,453,515,calm
2,453,514,calm
2,453,514,calm
2,452,514,calm
2,452,514,calm
2,452,514,calm
2,452,514,calm
2,451,514,calm
2,451,514,calm
2,451,513,calm
2,450,513,calm
2,450,513,calm
2,450,513,calm
3,450,513,calm
3,450,513,calm
3,449,513,calm
3,449,512,calm
3,448,512,calm
3,447,511,calm
3,224,498,calm
3,117,500,calm
3,212,502,calm
3,315,503,calm
3,373,504,calm
3,376,505,calm
3,338,505,calm
3,292,505,calm
3,253,506,calm
3,227,506,calm
3,213,506,calm
3,209,506,calm
3,211,506,calm
3,218,506,calm
3,224,506,calm
3,229,506,calm
3,233,507,calm
3,235,507,calm
3,236,507,calm
3,236,507,calm
3,234,507,calm
3,234,507,calm
3,232,507,calm
3,233,507,calm
3,240,507,calm
3,253,507,calm
3,266,507,calm
3,273,507,calm
3,269,507,calm
3,260,507,calm
3,248,507,calm
4,238,507,calm
4,230,507,calm
4,226,507,calm
4,226,507,calm
4,229,507,calm
4,234,507,calm
4,237,507,calm
4,236,507,calm
4,233,507,calm
4,229,507,calm
4,224,507,calm
4,221,507,calm
4,221,507,calm
4,221,507,calm
4,223,507,calm
4,230,507,calm
4,226,507,calm
4,230,507,calm
4,226,507,calm
4,228,507,calm
4,222,507,calm
4,220,507,calm
4,218,507,calm
4,217,507,calm
4,222,508,calm
4,235,507,calm
4,255,507,calm
4,271,507,calm
4,277,508,calm
4,274,507,calm
4,259,507,calm
4,246,507,calm
4,235,507,calm
4,227,507,calm
4,224,507,calm
4,227,507,calm
4,234,507,calm
4,239,508,calm
5,240,507,calm
5,237,508,calm
5,235,508,calm
5,227,507,calm
5,222,507,calm
5,222,507,calm
5,222,507,calm
5,222,507,calm
5,223,507,calm
5,224,507,calm
5,225,508,calm
5,225,508,calm
5,225,512,calm
5,226,508,calm
5,226,508,calm
5,225,508,calm
5,223,508,calm
5,223,508,calm
5,223,508,calm
5,223,508,calm
5,224,508,calm
5,224,508,calm
5,225,508,calm
5,225,509,calm
5,225,508,calm
5,224,508,calm
5,223,510,calm
5,222,508,calm
5,221,508,calm
5,221,508,calm
5,221,508,calm
5,222,508,calm
5,224,508,calm
5,225,508,calm
5,226,508,calm
5,226,507,calm
5,226,508,calm
6,226,508,calm
6,226,508,calm
6,227,508,calm
6,226,508,calm
6,225,508,calm
6,226,514,calm
6,233,508,calm
6,241,508,calm
6,262,508,calm
6,281,508,calm
6,288,508,calm
6,286,508,calm
6,264,508,calm
6,247,508,calm
6,233,508,calm
6,223,508,calm
6,218,508,calm
6,218,508,calm
6,224,508,calm
6,229,508,calm
6,233,508,calm
6,232,508,calm
6,229,508,calm
6,226,508,calm
6,226,508,calm
6,223,508,calm
6,223,508,calm
6,224,508,calm
6,224,508,calm
6,224,508,calm
6,224,508,calm
6,224,508,calm
6,225,508,calm
6,225,508,calm
6,228,508,calm
6,237,508,calm
6,250,508,calm
6,262,508,calm
7,266,508,calm
7,264,508,calm
7,246,508,calm
7,235,508,calm
7,226,508,calm
7,218,507,calm
7,216,508,calm
7,222,508,calm
7,223,508,calm
7,229,508,calm
7,239,508,calm
7,237,508,calm
7,242,508,calm
7,239,508,calm
7,237,508,calm
7,231,508,calm
7,230,508,calm
7,230,508,calm
7,227,508,calm
7,228,508,calm
7,226,507,calm
7,225,508,calm
7,229,508,calm
7,225,508,calm
7,229,508,calm
7,238,508,calm
7,254,508,calm
7,269,508,calm
7,266,508,calm
7,258,508,calm
7,252,508,calm
7,237,508,calm
7,234,508,calm
7,226,508,calm
7,215,508,calm
7,213,508,calm
7,216,508,calm
8,218,508,calm
8,227,508,calm
8,224,508,calm
8,224,508,calm
8,223,508,calm
8,221,508,calm
8,224,508,calm
8,221,508,calm
8,227,508,calm
8,225,508,calm
8,228,508,calm
8,231,508,calm
8,231,508,calm
8,231,508,calm
8,230,508,calm
8,228,508,calm
8,226,508,calm
8,224,508,calm
8,223,508,calm
8,221,508,calm
8,219,508,calm
8,219,508,calm
8,220,508,calm
8,218,508,calm
8,223,508,calm
8,222,508,calm
8,218,508,calm
8,210,511,calm
8,199,508,calm
8,197,509,calm
8,199,511,calm
8,206,512,calm
8,202,513,calm
8,206,514,calm
8,203,510,calm
8,209,512,calm
8,217,511,calm
8,229,510,calm
9,233,510,calm
9,236,509,calm
9,235,509,calm
9,233,509,calm
9,235,509,calm
9,230,509,calm
9,231,508,calm
9,232,508,calm
9,246,508,calm
9,270,509,calm
9,286,509,calm
9,290,509,calm
9,284,509,calm
9,261,509,calm
9,241,508,calm
9,229,510,calm
9,216,508,calm
9,204,508,calm
9,195,508,calm
9,189,508,calm
9,185,508,calm
9,178,508,calm
9,173,508,calm
9,171,508,calm
9,175,508,calm
9,180,508,calm
9,183,508,calm
9,193,508,calm
