Time, HR, GSR,label
0,453,524,tense
0,453,524,tense
0,453,524,tense
0,458,524,tense
0,452,524,tense
0,452,524,tense
0,452,524,tense
0,452,524,tense
0,452,524,tense
0,452,524,tense
0,452,524,tense
0,452,524,tense
0,452,524,tense
0,452,524,tense
0,452,524,tense
0,457,524,tense
0,451,524,tense
0,451,528,tense
0,451,524,tense
0,451,524,tense
0,451,524,tense
0,449,524,tense
0,451,524,tense
0,451,523,tense
0,450,523,tense
0,450,523,tense
0,450,523,tense
0,447,523,tense
0,450,523,tense
0,450,523,tense
0,450,523,tense
0,449,523,tense
1,449,523,tense
1,449,521,tense
1,449,523,tense
1,449,523,tense
1,449,523,tense
1,448,523,tense
1,453,523,tense
1,448,523,tense
1,448,523,tense
1,448,523,tense
1,448,523,tense
1,447,523,tense
1,453,522,tense
1,447,522,tense
1,447,522,tense
1,447,522,tense
1,446,522,tense
1,446,522,tense
1,446,522,tense
1,446,522,tense
1,445,522,tense
1,445,522,tense
1,445,521,tense
1,444,521,tense
1,444,521,tense
1,443,521,tense
1,442,520,tense
1,440,519,tense
1,321,509,tense
1,443,524,tense
1,443,527,tense
1,368,513,tense
1,230,511,tense
1,441,525,tense
1,443,525,tense
1,200,511,tense
1,186,513,tense
2,434,520,tense
2,443,526,tense
2,176,512,tense
2,141,513,tense
2,369,515,tense
2,443,527,tense
2,235,513,tense
2,76,514,tense
2,278,515,tense
2,439,525,tense
2,441,525,tense
2,36,514,tense
2,177,515,tense
2,372,516,tense
2,442,527,tense
2,174,514,tense
2,44,514,tense
2,209,515,tense
2,356,516,tense
2,417,518,tense
2,432,524,tense
2,50,515,tense
2,121,516,tense
2,258,516,tense
2,339,517,tense
2,347,517,tense
2,311,517,tense
2,273,517,tense
2,251,517,tense
2,244,517,tense
2,246,517,tense
2,248,517,tense
2,247,518,tense
2,243,518,tense
2,240,518,tense
2,238,518,tense
2,238,518,tense
3,239,518,tense
3,235,518,tense
3,234,517,tense
3,233,518,tense
3,233,517,tense
3,232,518,tense
3,231,518,tense
3,230,517,tense
3,229,518,tense
3,227,517,tense
3,226,518,tense
3,225,518,tense
3,226,518,tense
3,225,518,tense
3,225,518,tense
3,225,517,tense
3,225,518,tense
3,225,518,tense
3,225,518,tense
3,227,518,tense
3,231,518,tense
3,238,518,tense
3,245,518,tense
3,247,518,tense
3,245,518,tense
3,240,518,tense
3,235,518,tense
3,234,518,tense
3,233,518,tense
3,231,518,tense
3,231,517,tense
3,230,517,tense
3,230,517,tense
3,230,518,tense
3,230,517,tense
3,230,518,tense
3,229,518,tense
4,227,518,tense
4,226,518,tense
4,225,517,tense
4,224,518,tense
4,224,518,tense
4,224,518,tense
4,224,518,tense
4,224,518,tense
4,224,518,tense
4,224,518,tense
4,224,518,tense
4,227,518,tense
4,234,518,tense
4,242,518,tense
4,248,518,tense
4,249,518,tense
4,244,518,tense
4,240,518,tense
4,235,518,tense
4,233,518,tense
4,232,518,tense
4,232,518,tense
4,231,518,tense
4,231,518,tense
4,232,518,tense
4,232,518,tense
4,231,518,tense
4,230,518,tense
4,233,518,tense
4,226,518,tense
4,225,518,tense
4,224,518,tense
4,224,518,tense
4,224,518,tense
4,224,518,tense
4,224,518,tense
4,224,518,tense
5,224,518,tense
5,224,518,tense
5,224,518,tense
5,223,518,tense
5,225,518,tense
5,232,518,tense
5,245,518,tense
5,249,518,tense
5,253,518,tense
5,252,518,tense
5,247,518,tense
5,243,518,tense
5,239,518,tense
5,237,518,tense
5,236,518,tense
5,234,518,tense
5,232,518,tense
5,233,518,tense
5,233,518,tense
5,233,518,tense
5,233,518,tense
5,228,518,tense
5,225,518,tense
5,224,518,tense
6,248,519,tense
6,259,519,tense
6,258,518,tense
6,252,526,tense
6,245,518,tense
6,240,518,tense
6,237,518,tense
6,236,518,tense
6,234,518,tense
6,233,518,tense
6,234,518,tense
6,234,518,tense
6,235,518,tense
6,234,518,tense
6,232,518,tense
6,229,518,tense
6,227,518,tense
6,226,518,tense
6,225,518,tense
6,226,518,tense
6,226,518,tense
6,225,518,tense
6,223,518,tense
6,224,518,tense
6,224,518,tense
6,223,518,tense
6,223,518,tense
6,223,518,tense
6,223,518,tense
6,222,518,tense
6,224,518,tense
6,229,518,tense
6,240,518,tense
6,246,518,tense
7,258,518,tense
7,258,518,tense
7,252,518,tense
7,246,518,tense
7,241,518,tense
7,238,518,tense
7,235,518,tense
7,232,518,tense
7,231,518,tense
7,232,518,tense
7,233,518,tense
7,233,518,tense
7,232,518,tense
7,230,518,tense
7,227,518,tense
7,225,518,tense
7,224,516,tense
7,223,518,tense
7,223,518,tense
7,223,518,tense
7,223,518,tense
7,223,518,tense
7,224,518,tense
7,224,518,tense
7,222,518,tense
7,221,518,tense
7,220,518,tense
7,219,518,tense
7,219,518,tense
7,219,518,tense
7,221,518,tense
7,229,518,tense
7,240,518,tense
7,250,518,tense
7,255,518,tense
7,252,518,tense
7,245,518,tense
8,237,518,tense
8,232,518,tense
8,231,518,tense
8,230,518,tense
8,229,518,tense
8,229,518,tense
8,231,518,tense
8,231,518,tense
8,231,518,tense
8,230,518,tense
8,226,518,tense
8,224,518,tense
8,222,518,tense
8,221,518,tense
8,221,518,tense
8,220,518,tense
8,221,518,tense
8,222,518,tense
8,223,518,tense
8,222,518,tense
8,222,518,tense
8,221,518,tense
8,221,518,tense
8,220,518,tense
8,219,518,tense
8,220,518,tense
8,225,518,tense
8,236,518,tense
8,248,518,tense
8,256,518,tense
8,255,518,tense
8,249,518,tense
8,240,518,tense
8,232,518,tense
8,228,518,tense
8,226,518,tense
8,226,518,tense
9,226,518,tense
9,229,518,tense
9,230,518,tense
9,229,518,tense
9,227,518,tense
9,224,518,tense
9,222,518,tense
9,220,518,tense
9,219,518,tense
9,218,518,tense
9,219,518,tense
9,220,518,tense
9,221,518,tense
9,221,518,tense
9,221,518,tense
9,221,518,tense
9,221,518,tense
9,221,518,tense
9,220,518,tense
9,220,518,tense
9,219,518,tense
9,219,518,tense
9,222,517,tense
9,231,518,tense
9,241,518,tense
9,248,518,tense
9,249,518,tense
9,244,518,tense
9,238,518,tense
9,233,518,tense
9,229,518,tense
9,224,518,tense
9,224,518,tense
9,224,518,tense
9,224,518,tense
9,225,518,tense
9,227,518,tense
10,227,518,tense
10,226,518,tense
10,224,518,tense
10,221,518,tense
10,219,518,tense
10,219,518,tense
10,219,518,tense
10,219,518,tense
10,220,518,tense
10,221,518,tense
10,220,518,tense
10,220,517,tense
10,220,517,tense
10,219,517,tense
10,219,518,tense
10,219,517,tense
10,218,518,tense
10,218,517,tense
10,219,517,tense
10,224,517,tense
10,234,517,tense
10,243,517,tense
10,247,512,tense
10,245,517,tense
10,240,517,tense
10,235,517,tense
10,231,517,tense
10,229,517,tense
10,227,517,tense
10,226,517,tense
10,226,517,tense
10,225,517,tense
