Time, HR, GSR,label
0,453,524,elated
0,453,524,elated
0,453,524,elated
0,453,524,elated
0,453,523,elated
0,453,523,elated
0,453,523,elated
0,453,523,elated
0,453,523,elated
0,453,523,elated
0,453,523,elated
0,452,523,elated
0,452,523,elated
0,453,523,elated
0,452,523,elated
0,452,523,elated
0,452,523,elated
0,452,523,elated
0,452,523,elated
0,452,523,elated
0,452,523,elated
0,451,523,elated
0,451,523,elated
0,451,523,elated
0,451,523,elated
0,451,523,elated
0,451,522,elated
0,451,522,elated
0,451,522,elated
0,451,522,elated
0,451,522,elated
0,451,522,elated
0,450,522,elated
0,450,522,elated
1,450,522,elated
1,450,522,elated
1,450,522,elated
1,450,522,elated
1,450,521,elated
1,449,521,elated
1,449,521,elated
1,449,521,elated
1,449,521,elated
1,449,521,elated
1,449,521,elated
1,448,521,elated
1,448,520,elated
1,448,521,elated
1,448,521,elated
1,448,520,elated
1,448,520,elated
1,448,520,elated
1,447,520,elated
1,447,520,elated
1,447,520,elated
1,447,520,elated
1,447,520,elated
1,446,520,elated
1,446,520,elated
1,446,519,elated
1,446,519,elated
1,445,519,elated
1,445,519,elated
1,445,519,elated
1,445,519,elated
1,444,518,elated
1,444,518,elated
1,443,518,elated
1,443,518,elated
1,441,517,elated
1,441,516,elated
2,393,508,elated
2,438,516,elated
2,443,520,elated
2,441,518,elated
2,236,507,elated
2,442,521,elated
2,442,521,elated
2,197,507,elated
2,239,509,elated
2,442,522,elated
2,442,521,elated
2,110,508,elated
2,239,509,elated
2,441,522,elated
2,441,521,elated
2,67,509,elated
2,206,510,elated
2,427,514,elated
2,447,522,elated
2,58,509,elated
2,138,510,elated
2,351,511,elated
2,442,523,elated
2,122,510,elated
2,72,510,elated
2,263,511,elated
2,408,512,elated
2,441,522,elated
2,39,510,elated
2,109,510,elated
2,288,511,elated
2,395,512,elated
2,440,522,elated
2,116,510,elated
2,80,511,elated
2,233,511,elated
2,331,512,elated
3,354,512,elated
3,326,512,elated
3,289,513,elated
3,262,513,elated
3,246,513,elated
3,239,513,elated
3,235,513,elated
3,233,513,elated
3,232,513,elated
3,232,513,elated
3,231,513,elated
3,231,513,elated
3,231,513,elated
3,231,513,elated
3,230,513,elated
3,229,513,elated
3,228,513,elated
3,227,513,elated
3,226,513,elated
3,226,513,elated
3,225,513,elated
3,226,513,elated
3,226,513,elated
3,226,513,elated
3,226,513,elated
3,226,513,elated
3,226,513,elated
3,226,513,elated
3,226,513,elated
3,228,513,elated
3,233,513,elated
3,239,513,elated
3,239,513,elated
3,242,513,elated
3,239,513,elated
3,236,513,elated
3,233,513,elated
4,232,513,elated
4,233,513,elated
4,229,513,elated
4,228,513,elated
4,228,513,elated
4,229,513,elated
4,229,513,elated
4,229,513,elated
4,229,513,elated
4,227,513,elated
4,227,513,elated
