Time, HR, GSR
0,202.0,516.0
0,205.0,516.0
0,207.0,516.0
0,209.0,516.0
0,210.0,516.0
0,211.0,516.0
0,210.0,516.0
0,209.0,516.0
0,208.0,516.0
0,212.0,516.0
0,236.0,516.0
0,282.0,517.0
0,324.0,517.0
0,331.0,517.0
0,303.0,517.0
0,264.0,516.0
0,233.0,516.0
0,217.0,516.0
0,210.0,516.0
0,206.0,516.0
0,207.0,516.0
0,210.0,516.0
0,217.0,516.0
0,221.0,514.0
0,220.0,516.0
0,214.0,516.0
0,207.0,516.0
0,202.0,516.0
0,199.0,516.0
0,200.0,516.0
0,203.0,516.0
1,208.0,516.0
1,210.0,516.0
1,211.0,516.0
1,211.0,516.0
1,210.0,516.0
1,209.0,516.0
1,217.0,517.0
1,247.0,517.0
1,288.0,517.0
1,324.0,517.0
1,309.0,517.0
1,276.0,517.0
1,239.0,517.0
1,212.0,517.0
1,200.0,517.0
1,198.0,517.0
1,203.0,517.0
1,212.0,517.0
1,223.0,517.0
1,234.0,517.0
1,230.0,516.0
1,217.0,516.0
1,208.0,516.0
1,202.0,516.0
1,200.0,516.0
1,200.0,516.0
1,201.0,516.0
1,203.0,516.0
1,209.0,516.0
1,212.0,517.0
1,295.0,517.0
1,348.0,517.0
1,333.0,517.0
1,302.0,517.0
2,299.0,517.0
2,314.0,517.0
2,315.0,517.0
2,292.0,517.0
2,260.0,517.0
2,232.0,517.0
2,217.0,517.0
2,210.0,517.0
2,208.0,517.0
2,209.0,517.0
2,214.0,517.0
2,220.0,517.0
2,224.0,517.0
2,222.0,517.0
2,217.0,517.0
2,215.0,517.0
2,200.0,517.0
2,200.0,517.0
2,201.0,517.0
2,204.0,517.0
2,206.0,517.0
2,210.0,517.0
2,217.0,517.0
2,211.0,517.0
2,211.0,517.0
2,210.0,517.0
2,226.0,517.0
2,265.0,517.0
2,311.0,517.0
2,336.0,517.0
2,314.0,517.0
2,276.0,517.0
2,240.0,517.0
3,220.0,517.0
3,210.0,517.0
3,208.0,517.0
3,208.0,517.0
3,211.0,517.0
3,216.0,517.0
3,220.0,517.0
3,225.0,517.0
3,216.0,517.0
3,210.0,517.0
3,204.0,517.0
