Time, HR, GSR
0,458.0,526.0
0,458.0,526.0
0,458.0,526.0
0,457.0,526.0
0,458.0,526.0
0,458.0,526.0
0,458.0,525.0
0,458.0,526.0
0,458.0,526.0
0,457.0,526.0
0,457.0,526.0
0,463.0,526.0
0,457.0,526.0
0,457.0,526.0
0,457.0,526.0
0,457.0,526.0
0,457.0,526.0
0,457.0,526.0
0,457.0,526.0
0,458.0,526.0
0,458.0,526.0
0,457.0,526.0
0,458.0,526.0
0,457.0,525.0
0,457.0,526.0
0,457.0,526.0
0,458.0,526.0
0,457.0,526.0
0,457.0,526.0
0,457.0,526.0
0,457.0,526.0
1,457.0,526.0
1,457.0,526.0
1,457.0,526.0
1,457.0,526.0
1,457.0,526.0
1,457.0,526.0
1,457.0,526.0
1,457.0,526.0
1,457.0,526.0
1,457.0,526.0
1,457.0,526.0
1,457.0,525.0
1,457.0,525.0
1,457.0,526.0
1,457.0,526.0
1,457.0,526.0
1,457.0,526.0
1,457.0,526.0
1,457.0,526.0
1,457.0,526.0
1,457.0,526.0
1,457.0,526.0
1,457.0,526.0
1,457.0,525.0
1,457.0,526.0
1,456.0,526.0
1,456.0,525.0
1,456.0,525.0
1,456.0,525.0
1,456.0,526.0
1,456.0,525.0
1,456.0,525.0
1,456.0,525.0
2,456.0,525.0
2,456.0,525.0
2,456.0,525.0
2,456.0,525.0
2,455.0,525.0
2,455.0,525.0
2,455.0,525.0
2,455.0,525.0
2,455.0,525.0
2,455.0,525.0
2,455.0,525.0
2,455.0,525.0
2,455.0,525.0
2,455.0,525.0
2,455.0,525.0
2,455.0,525.0
2,455.0,525.0
2,455.0,525.0
2,455.0,525.0
2,455.0,525.0
2,454.0,525.0
2,454.0,525.0
2,454.0,525.0
2,454.0,525.0
2,454.0,525.0
2,454.0,525.0
2,454.0,525.0
2,454.0,525.0
2,453.0,525.0
2,453.0,525.0
2,453.0,525.0
2,453.0,525.0
2,453.0,525.0
2,453.0,525.0
3,453.0,525.0
3,452.0,525.0
3,452.0,525.0
3,452.0,525.0
3,452.0,525.0
3,452.0,525.0
3,451.0,525.0
3,451.0,525.0
3,451.0,525.0
3,451.0,525.0
3,451.0,524.0
3,450.0,524.0
3,450.0,524.0
3,450.0,524.0
3,450.0,524.0
3,450.0,524.0
3,449.0,524.0
3,449.0,524.0
3,449.0,524.0
3,449.0,524.0
3,448.0,524.0
3,448.0,524.0
3,448.0,524.0
3,447.0,524.0
3,447.0,523.0
3,447.0,523.0
3,446.0,523.0
3,445.0,523.0
3,445.0,522.0
4,443.0,522.0
4,302.0,511.0
4,303.0,513.0
4,444.0,528.0
4,445.0,527.0
4,309.0,514.0
4,135.0,515.0
4,325.0,517.0
4,449.0,530.0
4,444.0,528.0
4,121.0,515.0
4,119.0,516.0
4,295.0,518.0
4,404.0,520.0
4,444.0,531.0
4,228.0,516.0
4,55.0,517.0
4,206.0,518.0
4,327.0,519.0
4,364.0,520.0
4,334.0,520.0
4,285.0,520.0
4,248.0,520.0
4,229.0,520.0
4,222.0,520.0
4,224.0,520.0
4,225.0,520.0
4,228.0,520.0
4,233.0,520.0
4,228.0,520.0
4,226.0,520.0
4,225.0,521.0
4,225.0,520.0
4,224.0,520.0
5,223.0,520.0
5,223.0,520.0
5,224.0,520.0
5,228.0,520.0
5,237.0,520.0
5,247.0,520.0
5,260.0,520.0
5,255.0,521.0
5,256.0,521.0
5,247.0,521.0
5,244.0,520.0
5,237.0,520.0
5,235.0,520.0
5,233.0,520.0
5,232.0,520.0
5,232.0,520.0
5,232.0,520.0
5,231.0,520.0
5,224.0,520.0
5,227.0,520.0
5,225.0,520.0
5,224.0,520.0
5,223.0,520.0
5,223.0,520.0
5,223.0,520.0
5,223.0,520.0
5,221.0,520.0
5,222.0,520.0
5,221.0,520.0
5,222.0,520.0
5,222.0,520.0
5,222.0,520.0
5,221.0,520.0
5,221.0,520.0
6,221.0,520.0
6,221.0,520.0
6,224.0,520.0
6,232.0,520.0
6,242.0,521.0
6,249.0,521.0
6,251.0,521.0
6,247.0,521.0
6,243.0,520.0
6,238.0,521.0
6,234.0,520.0
6,232.0,524.0
6,230.0,520.0
6,230.0,520.0
6,231.0,520.0
6,231.0,520.0
6,230.0,521.0
6,229.0,521.0
6,227.0,525.0
6,225.0,521.0
6,224.0,520.0
6,223.0,521.0
6,223.0,520.0
6,223.0,521.0
6,222.0,521.0
6,222.0,520.0
6,222.0,521.0
6,222.0,520.0
6,222.0,520.0
6,221.0,520.0
6,221.0,520.0
6,220.0,520.0
6,220.0,520.0
6,220.0,520.0
7,224.0,520.0
7,231.0,521.0
7,240.0,521.0
7,247.0,521.0
7,248.0,521.0
7,245.0,521.0
7,240.0,521.0
7,236.0,521.0
7,234.0,521.0
7,231.0,521.0
7,230.0,520.0
7,230.0,521.0
7,231.0,521.0
7,231.0,521.0
7,231.0,521.0
7,229.0,521.0
7,228.0,520.0
7,226.0,521.0
7,225.0,521.0
7,224.0,521.0
7,224.0,521.0
7,224.0,515.0
7,224.0,521.0
7,224.0,521.0
7,224.0,521.0
7,224.0,521.0
7,223.0,521.0
7,223.0,520.0
7,224.0,521.0
7,229.0,521.0
7,237.0,521.0
7,246.0,521.0
7,248.0,521.0
7,247.0,521.0
8,242.0,521.0
8,237.0,521.0
8,233.0,521.0
8,231.0,521.0
8,229.0,521.0
8,230.0,521.0
8,231.0,521.0
8,232.0,521.0
8,231.0,521.0
8,229.0,520.0
8,227.0,520.0
8,226.0,520.0
8,225.0,521.0
8,224.0,520.0
8,224.0,521.0
8,224.0,520.0
8,223.0,520.0
8,223.0,520.0
8,223.0,521.0
8,223.0,520.0
8,223.0,527.0
8,222.0,520.0
8,225.0,521.0
8,232.0,521.0
8,242.0,521.0
8,250.0,521.0
8,253.0,526.0
8,252.0,521.0
8,248.0,521.0
8,245.0,521.0
8,242.0,518.0
8,239.0,521.0
8,236.0,521.0
8,235.0,521.0
9,235.0,527.0
9,235.0,521.0
9,234.0,521.0
9,232.0,521.0
9,230.0,521.0
9,229.0,517.0
9,226.0,521.0
9,225.0,527.0
9,225.0,521.0
9,225.0,521.0
9,225.0,521.0
9,224.0,521.0
9,224.0,521.0
9,224.0,521.0
9,221.0,521.0
9,222.0,521.0
9,223.0,521.0
9,227.0,521.0
9,238.0,514.0
9,249.0,521.0
9,256.0,521.0
9,257.0,518.0
9,254.0,521.0
9,251.0,521.0
9,246.0,521.0
9,242.0,521.0
9,237.0,521.0
9,234.0,521.0
9,234.0,521.0
9,233.0,521.0
9,232.0,521.0
9,232.0,521.0
9,229.0,521.0
9,227.0,518.0
10,225.0,521.0
10,224.0,521.0
10,224.0,520.0
10,223.0,521.0
10,223.0,521.0
10,222.0,515.0
10,221.0,521.0
10,221.0,521.0
10,221.0,518.0
10,221.0,521.0
10,221.0,521.0
10,221.0,521.0
10,220.0,521.0
10,220.0,521.0
10,221.0,521.0
10,226.0,521.0
10,236.0,521.0
10,247.0,521.0
10,254.0,521.0
10,256.0,521.0
10,254.0,521.0
10,250.0,521.0
10,245.0,521.0
10,241.0,518.0
10,237.0,521.0
10,233.0,521.0
10,232.0,521.0
10,232.0,515.0
10,231.0,521.0
10,230.0,517.0
10,228.0,521.0
10,226.0,521.0
10,225.0,521.0
10,223.0,521.0
11,223.0,521.0
11,222.0,521.0
11,222.0,516.0
11,222.0,521.0
11,222.0,520.0
11,220.0,521.0
11,221.0,521.0
11,221.0,520.0
11,221.0,520.0
11,224.0,520.0
11,219.0,520.0
11,221.0,521.0
11,220.0,520.0
11,220.0,520.0
11,220.0,520.0
11,223.0,520.0
11,233.0,520.0
11,245.0,521.0
11,252.0,520.0
11,254.0,521.0
11,251.0,521.0
11,247.0,520.0
11,242.0,520.0
11,238.0,519.0
11,235.0,520.0
11,236.0,520.0
11,231.0,520.0
11,230.0,520.0
11,228.0,520.0
11,227.0,520.0
11,225.0,520.0
11,223.0,520.0
11,221.0,518.0
12,221.0,520.0
12,220.0,520.0
12,220.0,520.0
12,219.0,520.0
12,219.0,524.0
12,218.0,520.0
12,218.0,520.0
12,218.0,520.0
12,218.0,520.0
12,218.0,520.0
12,217.0,520.0
12,217.0,520.0
12,217.0,520.0
12,217.0,520.0
12,217.0,520.0
12,218.0,520.0
12,223.0,520.0
12,232.0,518.0
12,243.0,520.0
12,249.0,520.0
12,250.0,520.0
12,246.0,520.0
12,242.0,520.0
12,237.0,520.0
12,233.0,520.0
12,230.0,520.0
12,228.0,520.0
12,227.0,520.0
12,230.0,520.0
12,227.0,520.0
12,227.0,520.0
12,225.0,520.0
12,223.0,520.0
12,221.0,515.0
13,220.0,520.0
13,219.0,520.0
13,219.0,520.0
13,220.0,520.0
13,219.0,520.0
13,217.0,520.0
13,219.0,520.0
13,219.0,520.0
13,219.0,520.0
13,215.0,520.0
13,215.0,520.0
13,217.0,520.0
13,217.0,520.0
13,217.0,520.0
13,215.0,520.0
13,218.0,520.0
13,223.0,520.0
13,232.0,520.0
13,241.0,520.0
13,244.0,520.0
13,243.0,520.0
13,239.0,520.0
13,234.0,520.0
13,231.0,520.0
13,228.0,520.0
13,227.0,520.0
13,226.0,520.0
13,225.0,520.0
13,226.0,520.0
13,225.0,520.0
13,224.0,520.0
13,224.0,520.0
13,223.0,520.0
13,221.0,520.0
14,220.0,520.0
14,220.0,520.0
14,219.0,514.0
14,220.0,520.0
14,219.0,520.0
14,219.0,520.0
14,218.0,520.0
14,218.0,520.0
14,220.0,520.0
14,219.0,520.0
14,218.0,520.0
14,218.0,520.0
14,218.0,520.0
14,219.0,520.0
14,221.0,520.0
14,228.0,520.0
14,236.0,520.0
14,241.0,520.0
14,242.0,520.0
14,240.0,520.0
14,236.0,520.0
14,233.0,520.0
14,229.0,520.0
14,227.0,520.0
14,225.0,520.0
14,226.0,520.0
14,226.0,520.0
14,226.0,520.0
14,226.0,520.0
14,225.0,520.0
14,223.0,520.0
14,222.0,520.0
14,221.0,520.0
14,221.0,520.0
15,220.0,520.0
15,220.0,520.0
15,220.0,520.0
15,221.0,520.0
15,221.0,520.0
15,221.0,520.0
15,219.0,520.0
15,219.0,520.0
15,219.0,520.0
15,221.0,520.0
15,224.0,520.0
15,231.0,520.0
15,238.0,520.0
15,240.0,520.0
15,240.0,520.0
15,236.0,520.0
15,232.0,520.0
15,229.0,520.0
15,227.0,520.0
15,226.0,520.0
15,225.0,520.0
15,226.0,520.0
15,227.0,520.0
15,227.0,520.0
15,226.0,520.0
15,225.0,520.0
15,222.0,520.0
15,222.0,520.0
15,222.0,520.0
15,221.0,520.0
15,221.0,520.0
