Time, HR, GSR
0,455.0,500.0
0,455.0,500.0
0,455.0,500.0
0,455.0,500.0
0,455.0,500.0
0,455.0,499.0
0,455.0,500.0
0,455.0,498.0
0,455.0,500.0
0,455.0,500.0
0,455.0,500.0
0,455.0,500.0
0,455.0,500.0
0,455.0,502.0
0,455.0,500.0
0,455.0,500.0
0,455.0,500.0
0,455.0,500.0
0,455.0,500.0
0,455.0,500.0
0,455.0,500.0
0,455.0,500.0
0,455.0,500.0
0,455.0,500.0
0,455.0,500.0
0,455.0,500.0
0,460.0,500.0
0,455.0,500.0
0,455.0,500.0
0,455.0,500.0
0,455.0,500.0
1,455.0,500.0
1,455.0,496.0
1,455.0,500.0
1,455.0,500.0
1,455.0,500.0
1,455.0,500.0
1,455.0,500.0
1,455.0,500.0
1,460.0,500.0
1,455.0,500.0
1,453.0,500.0
1,455.0,500.0
1,452.0,500.0
1,455.0,500.0
1,455.0,500.0
1,455.0,500.0
1,456.0,500.0
1,455.0,500.0
1,455.0,500.0
1,455.0,500.0
1,455.0,500.0
1,455.0,500.0
1,455.0,500.0
1,455.0,500.0
1,455.0,500.0
1,455.0,500.0
1,455.0,500.0
1,455.0,500.0
1,455.0,500.0
1,455.0,500.0
1,455.0,500.0
1,455.0,500.0
1,455.0,500.0
1,455.0,500.0
2,455.0,499.0
2,454.0,501.0
2,455.0,498.0
2,455.0,501.0
2,455.0,497.0
2,455.0,501.0
2,455.0,499.0
2,455.0,499.0
2,455.0,499.0
2,455.0,499.0
2,455.0,499.0
2,455.0,500.0
2,455.0,499.0
2,455.0,501.0
2,455.0,500.0
2,454.0,504.0
2,454.0,499.0
2,454.0,500.0
2,454.0,500.0
2,454.0,500.0
2,454.0,500.0
2,454.0,500.0
2,454.0,500.0
2,454.0,500.0
2,454.0,500.0
2,454.0,500.0
2,454.0,504.0
2,454.0,500.0
2,454.0,499.0
2,454.0,499.0
2,454.0,499.0
2,454.0,500.0
2,453.0,499.0
3,453.0,499.0
3,453.0,499.0
3,453.0,499.0
3,453.0,499.0
3,453.0,499.0
3,453.0,499.0
3,453.0,499.0
3,453.0,499.0
3,453.0,499.0
3,453.0,499.0
3,453.0,499.0
3,453.0,499.0
3,452.0,499.0
3,452.0,499.0
3,452.0,499.0
3,452.0,499.0
3,452.0,499.0
3,452.0,499.0
3,452.0,499.0
3,452.0,499.0
3,452.0,499.0
3,452.0,499.0
