Time, HR, GSR
0,454.0,484.0
0,454.0,484.0
0,454.0,484.0
0,454.0,484.0
0,454.0,484.0
0,453.0,484.0
0,453.0,484.0
0,453.0,484.0
0,453.0,484.0
0,453.0,484.0
0,453.0,484.0
0,453.0,485.0
0,453.0,485.0
0,453.0,485.0
0,453.0,485.0
0,453.0,485.0
0,453.0,485.0
0,453.0,484.0
0,453.0,484.0
0,453.0,485.0
0,453.0,485.0
0,453.0,485.0
0,453.0,485.0
0,453.0,484.0
0,453.0,484.0
0,453.0,484.0
0,453.0,484.0
0,453.0,484.0
0,453.0,484.0
0,452.0,484.0
0,452.0,484.0
1,452.0,484.0
1,452.0,484.0
1,452.0,484.0
1,452.0,485.0
1,452.0,485.0
1,452.0,485.0
1,452.0,485.0
1,452.0,485.0
1,452.0,485.0
1,452.0,484.0
1,452.0,484.0
1,452.0,484.0
1,452.0,484.0
1,452.0,484.0
1,451.0,484.0
1,451.0,484.0
1,451.0,484.0
1,451.0,484.0
1,451.0,484.0
1,451.0,484.0
1,451.0,483.0
1,451.0,483.0
1,451.0,483.0
1,450.0,483.0
1,450.0,483.0
1,450.0,483.0
1,450.0,483.0
1,450.0,483.0
1,450.0,483.0
1,450.0,483.0
1,450.0,483.0
1,450.0,483.0
1,450.0,483.0
2,450.0,483.0
2,450.0,483.0
2,449.0,482.0
2,449.0,482.0
2,449.0,482.0
2,449.0,482.0
2,449.0,482.0
2,449.0,482.0
2,448.0,482.0
2,448.0,482.0
2,448.0,482.0
2,448.0,482.0
2,448.0,482.0
2,448.0,482.0
2,447.0,482.0
2,447.0,482.0
2,447.0,482.0
2,447.0,482.0
2,447.0,482.0
2,447.0,482.0
2,447.0,482.0
2,447.0,482.0
2,447.0,482.0
2,446.0,481.0
2,446.0,481.0
2,446.0,481.0
2,446.0,481.0
2,445.0,481.0
2,445.0,481.0
2,445.0,481.0
2,445.0,480.0
2,444.0,480.0
3,444.0,480.0
3,444.0,480.0
3,443.0,480.0
3,443.0,479.0
3,442.0,479.0
3,442.0,479.0
3,441.0,478.0
3,440.0,478.0
3,439.0,477.0
3,437.0,476.0
3,360.0,466.0
3,442.0,480.0
3,441.0,479.0
3,188.0,466.0
3,329.0,467.0
3,442.0,480.0
3,433.0,476.0
3,114.0,466.0
3,337.0,467.0
3,441.0,480.0
3,249.0,467.0
3,96.0,466.0
3,307.0,467.0
3,436.0,477.0
3,368.0,471.0
3,47.0,467.0
3,220.0,466.0
3,357.0,468.0
3,372.0,469.0
3,319.0,469.0
3,274.0,469.0
3,264.0,469.0
3,272.0,469.0
4,275.0,469.0
4,271.0,469.0
4,259.0,469.0
4,247.0,469.0
4,238.0,469.0
4,231.0,469.0
4,227.0,468.0
4,225.0,468.0
4,227.0,468.0
4,228.0,468.0
4,229.0,468.0
4,227.0,468.0
4,226.0,468.0
4,224.0,468.0
4,223.0,468.0
4,222.0,468.0
4,222.0,468.0
4,222.0,468.0
4,222.0,468.0
4,222.0,468.0
4,223.0,468.0
4,229.0,469.0
4,244.0,469.0
4,259.0,469.0
4,262.0,469.0
4,255.0,469.0
4,244.0,469.0
4,233.0,469.0
4,225.0,469.0
4,221.0,469.0
4,219.0,469.0
4,220.0,469.0
4,222.0,469.0
5,223.0,469.0
5,224.0,469.0
5,223.0,469.0
5,221.0,469.0
5,219.0,469.0
5,218.0,469.0
5,218.0,469.0
5,219.0,469.0
5,219.0,468.0
5,220.0,468.0
5,220.0,468.0
5,223.0,468.0
5,235.0,468.0
5,251.0,468.0
5,259.0,469.0
5,254.0,469.0
5,243.0,468.0
5,233.0,468.0
5,225.0,468.0
5,220.0,468.0
5,217.0,468.0
5,218.0,468.0
5,220.0,468.0
5,223.0,468.0
5,224.0,468.0
5,223.0,468.0
5,222.0,468.0
5,220.0,467.0
5,219.0,467.0
5,220.0,467.0
5,219.0,467.0
5,219.0,467.0
5,220.0,467.0
6,223.0,467.0
6,235.0,467.0
6,251.0,468.0
6,258.0,468.0
6,253.0,468.0
6,243.0,468.0
6,232.0,468.0
6,224.0,468.0
6,219.0,467.0
6,218.0,467.0
6,219.0,467.0
6,221.0,467.0
6,224.0,467.0
6,225.0,467.0
6,224.0,467.0
6,222.0,467.0
6,224.0,467.0
6,240.0,466.0
6,257.0,467.0
6,263.0,467.0
6,256.0,467.0
6,245.0,467.0
6,235.0,467.0
6,228.0,468.0
6,222.0,468.0
6,219.0,468.0
