Time, HR, GSR,label
0,454,524,calm
0,453,524,calm
0,454,524,calm
0,454,524,calm
0,454,525,calm
0,454,524,calm
0,453,524,calm
0,453,524,calm
0,454,524,calm
0,454,525,calm
0,454,525,calm
0,454,525,calm
0,454,529,calm
0,453,524,calm
0,453,524,calm
0,453,524,calm
0,454,524,calm
0,454,525,calm
0,454,525,calm
0,454,525,calm
0,454,524,calm
0,453,524,calm
0,453,524,calm
0,454,524,calm
0,454,525,calm
0,454,525,calm
0,454,525,calm
0,454,524,calm
0,454,524,calm
1,453,524,calm
1,454,524,calm
1,454,524,calm
1,455,525,calm
1,455,525,calm
1,454,525,calm
1,454,524,calm
1,454,524,calm
1,455,525,calm
1,455,525,calm
1,455,525,calm
1,454,525,calm
1,454,524,calm
1,454,524,calm
1,455,524,calm
1,455,525,calm
1,456,525,calm
1,456,525,calm
1,456,525,calm
1,455,525,calm
1,455,524,calm
1,455,524,calm
1,456,524,calm
1,456,525,calm
1,455,525,calm
1,455,524,calm
1,455,524,calm
1,454,524,calm
1,454,524,calm
1,454,524,calm
1,455,524,calm
1,455,524,calm
1,455,524,calm
1,455,524,calm
1,455,524,calm
1,459,525,calm
1,456,525,calm
1,461,525,calm
1,456,525,calm
1,455,525,calm
1,456,525,calm
1,455,524,calm
1,455,524,calm
1,455,524,calm
1,456,524,calm
1,456,525,calm
1,455,525,calm
2,455,524,calm
2,455,524,calm
2,455,524,calm
2,455,524,calm
2,456,525,calm
2,456,525,calm
2,456,525,calm
2,456,525,calm
2,456,525,calm
2,456,525,calm
2,457,525,calm
2,457,525,calm
2,457,525,calm
2,456,524,calm
2,456,524,calm
2,454,523,calm
2,452,522,calm
2,448,519,calm
2,444,517,calm
2,440,515,calm
2,437,514,calm
2,433,512,calm
2,432,514,calm
2,434,517,calm
2,442,523,calm
2,452,530,calm
2,457,534,calm
2,458,534,calm
2,458,533,calm
2,459,532,calm
2,459,531,calm
2,458,530,calm
2,458,528,calm
2,455,525,calm
2,454,524,calm
2,452,523,calm
2,449,521,calm
2,446,519,calm
2,444,518,calm
2,445,520,calm
2,449,523,calm
2,452,526,calm
2,455,528,calm
2,456,528,calm
2,456,527,calm
2,455,526,calm
2,455,526,calm
3,456,526,calm
3,456,526,calm
3,456,525,calm
3,456,525,calm
3,456,525,calm
3,455,524,calm
3,456,525,calm
3,456,525,calm
3,457,525,calm
3,456,525,calm
3,454,523,calm
3,452,522,calm
3,451,521,calm
3,451,522,calm
3,451,522,calm
3,451,523,calm
3,452,524,calm
3,452,524,calm
3,452,524,calm
3,452,524,calm
3,452,524,calm
3,452,524,calm
3,452,524,calm
3,452,524,calm
3,451,524,calm
3,450,523,calm
3,450,523,calm
3,449,523,calm
3,450,523,calm
3,450,524,calm
3,451,524,calm
3,450,524,calm
3,449,523,calm
3,450,523,calm
3,450,524,calm
3,451,524,calm
3,450,524,calm
3,450,524,calm
3,449,523,calm
3,448,523,calm
3,448,523,calm
3,449,523,calm
3,449,524,calm
3,449,524,calm
3,449,524,calm
3,449,524,calm
4,449,523,calm
4,448,523,calm
4,448,523,calm
4,449,523,calm
4,449,524,calm
4,449,524,calm
4,449,524,calm
4,448,523,calm
4,447,523,calm
4,447,523,calm
4,447,523,calm
4,448,523,calm
4,448,524,calm
4,448,524,calm
4,447,523,calm
4,446,522,calm
4,445,522,calm
4,446,522,calm
4,446,523,calm
4,445,523,calm
4,445,522,calm
4,444,522,calm
4,444,522,calm
4,444,522,calm
4,444,522,calm
4,445,523,calm
4,444,523,calm
4,444,522,calm
4,443,522,calm
4,442,521,calm
4,442,521,calm
4,443,522,calm
4,443,522,calm
4,443,522,calm
4,442,522,calm
4,441,521,calm
4,441,521,calm
4,440,521,calm
4,440,521,calm
4,441,521,calm
4,441,521,calm
4,441,522,calm
4,440,522,calm
4,440,521,calm
4,440,521,calm
4,440,521,calm
4,440,521,calm
5,439,521,calm
5,439,520,calm
5,439,521,calm
5,439,521,calm
5,438,520,calm
5,437,519,calm
5,435,518,calm
5,433,517,calm
5,0,504,calm
5,0,517,calm
5,0,520,calm
5,0,520,calm
5,0,520,calm
5,0,517,calm
5,0,515,calm
5,0,519,calm
5,0,513,calm
5,0,516,calm
5,0,517,calm
5,0,518,calm
5,0,519,calm
5,0,520,calm
5,0,523,calm
5,0,524,calm
5,436,523,calm
5,446,530,calm
5,447,530,calm
5,448,529,calm
5,448,528,calm
5,448,527,calm
5,447,526,calm
5,448,525,calm
5,448,525,calm
5,450,525,calm
5,451,526,calm
5,452,526,calm
5,453,526,calm
5,452,526,calm
5,452,525,calm
5,451,524,calm
5,450,523,calm
5,450,523,calm
5,450,523,calm
5,450,523,calm
