Time, HR, GSR,label
0,412,528,elated
0,411,528,elated
0,411,527,elated
0,410,528,elated
0,409,528,elated
0,408,529,elated
0,407,530,elated
0,406,531,elated
0,404,534,elated
0,74,520,elated
0,0,526,elated
0,0,527,elated
0,0,527,elated
0,96,523,elated
0,403,532,elated
0,412,541,elated
0,419,543,elated
0,424,543,elated
0,429,542,elated
0,432,544,elated
0,431,535,elated
0,429,530,elated
0,423,524,elated
0,417,519,elated
0,412,517,elated
0,408,516,elated
0,402,517,elated
1,0,515,elated
1,0,519,elated
1,0,521,elated
1,0,522,elated
1,0,528,elated
1,0,525,elated
1,0,525,elated
1,0,526,elated
1,0,527,elated
1,0,527,elated
1,0,527,elated
1,0,528,elated
1,0,528,elated
1,0,528,elated
1,0,531,elated
1,0,528,elated
1,0,528,elated
1,0,528,elated
1,0,528,elated
1,0,529,elated
1,0,529,elated
1,0,529,elated
1,0,531,elated
1,0,537,elated
1,0,540,elated
1,405,537,elated
1,408,540,elated
1,411,541,elated
1,409,538,elated
1,406,535,elated
1,405,535,elated
1,402,534,elated
1,60,526,elated
1,429,559,elated
1,439,561,elated
1,440,555,elated
1,440,550,elated
1,442,546,elated
1,443,542,elated
1,434,531,elated
1,409,510,elated
1,414,519,elated
1,417,522,elated
1,405,516,elated
2,405,520,elated
2,401,521,elated
2,0,522,elated
2,0,525,elated
2,0,528,elated
2,0,529,elated
2,3,531,elated
2,0,532,elated
2,0,533,elated
2,0,534,elated
2,0,535,elated
2,0,532,elated
2,63,525,elated
2,225,523,elated
2,191,521,elated
2,44,520,elated
2,0,524,elated
2,0,527,elated
2,0,530,elated
2,0,530,elated
2,0,530,elated
2,0,530,elated
2,0,530,elated
2,0,530,elated
2,0,529,elated
2,0,530,elated
2,0,530,elated
2,0,529,elated
2,0,529,elated
2,0,529,elated
2,0,529,elated
2,0,529,elated
2,0,529,elated
2,0,528,elated
2,0,529,elated
2,0,529,elated
2,0,529,elated
2,0,529,elated
2,0,529,elated
2,0,528,elated
2,0,528,elated
2,0,528,elated
2,0,528,elated
2,1,528,elated
3,0,528,elated
3,0,528,elated
3,0,528,elated
3,0,527,elated
