Time, HR, GSR,label
0,448,517,elated
0,448,517,elated
0,448,517,elated
0,448,517,elated
0,448,517,elated
0,447,517,elated
0,447,517,elated
0,447,517,elated
0,447,517,elated
0,447,516,elated
0,446,516,elated
0,446,516,elated
0,446,516,elated
0,446,516,elated
0,446,516,elated
0,445,516,elated
0,445,516,elated
0,445,516,elated
0,445,516,elated
0,444,516,elated
0,444,515,elated
0,444,515,elated
0,443,515,elated
0,442,514,elated
0,441,513,elated
0,349,503,elated
0,439,514,elated
0,444,517,elated
0,441,515,elated
0,179,503,elated
0,400,505,elated
0,443,518,elated
0,397,509,elated
0,120,504,elated
1,349,506,elated
1,443,519,elated
1,260,505,elated
1,85,505,elated
1,298,506,elated
1,442,519,elated
1,437,515,elated
1,34,505,elated
1,187,506,elated
1,373,507,elated
1,442,519,elated
1,151,506,elated
1,60,506,elated
1,251,507,elated
1,405,508,elated
1,442,519,elated
1,62,506,elated
1,93,506,elated
1,278,507,elated
1,398,508,elated
1,441,519,elated
1,39,507,elated
1,98,507,elated
1,264,507,elated
1,369,508,elated
1,381,509,elated
1,332,509,elated
1,281,509,elated
1,249,509,elated
1,234,509,elated
1,228,509,elated
1,227,509,elated
1,228,509,elated
1,229,509,elated
1,228,509,elated
1,230,509,elated
2,227,509,elated
2,227,509,elated
2,226,509,elated
2,226,509,elated
2,225,509,elated
2,224,509,elated
2,225,509,elated
2,229,509,elated
2,238,509,elated
2,246,509,elated
2,251,506,elated
2,249,509,elated
2,245,509,elated
2,241,509,elated
2,236,509,elated
2,233,509,elated
2,231,509,elated
2,231,509,elated
2,232,509,elated
2,233,509,elated
2,233,509,elated
2,233,509,elated
2,232,509,elated
2,229,509,elated
2,227,509,elated
2,225,509,elated
2,225,509,elated
2,225,509,elated
2,225,509,elated
2,226,509,elated
2,226,509,elated
2,225,509,elated
2,226,509,elated
2,225,509,elated
2,225,509,elated
2,224,509,elated
2,223,509,elated
3,225,509,elated
3,231,509,elated
3,241,509,elated
3,247,509,elated
3,248,509,elated
3,246,509,elated
3,240,509,elated
3,235,509,elated
3,232,509,elated
3,229,509,elated
3,228,509,elated
3,230,509,elated
3,229,509,elated
3,231,509,elated
3,231,509,elated
3,230,509,elated
3,227,509,elated
3,225,510,elated
3,223,513,elated
3,222,509,elated
3,221,509,elated
3,221,509,elated
3,221,509,elated
3,222,509,elated
3,223,509,elated
3,223,510,elated
3,222,509,elated
3,222,509,elated
3,222,514,elated
3,221,510,elated
3,221,510,elated
3,220,510,elated
3,223,510,elated
3,230,510,elated
3,239,510,elated
3,245,510,elated
3,245,510,elated
4,241,510,elated
4,236,510,elated
4,236,510,elated
4,229,510,elated
4,227,510,elated
4,227,510,elated
4,226,510,elated
4,227,510,elated
4,228,510,elated
4,229,510,elated
4,227,510,elated
4,226,510,elated
4,225,510,elated
4,223,510,elated
4,223,510,elated
4,222,510,elated
4,222,510,elated
4,221,510,elated
4,220,510,elated
4,220,510,elated
4,217,510,elated
4,216,510,elated
4,217,510,elated
4,218,510,elated
4,218,510,elated
4,220,510,elated
4,221,510,elated
4,226,510,elated
4,232,510,elated
4,240,510,elated
4,244,510,elated
4,244,510,elated
4,240,510,elated
4,235,510,elated
4,231,510,elated
4,229,510,elated
4,227,510,elated
5,226,510,elated
5,228,510,elated
5,229,510,elated
5,231,510,elated
5,230,510,elated
5,228,510,elated
5,226,510,elated
5,224,510,elated
5,223,510,elated
5,222,510,elated
5,223,510,elated
5,223,510,elated
5,223,510,elated
5,223,510,elated
5,223,510,elated
5,222,510,elated
5,222,510,elated
5,222,510,elated
5,221,510,elated
5,221,510,elated
5,222,510,elated
5,224,510,elated
5,232,510,elated
5,241,510,elated
5,247,510,elated
5,248,510,elated
5,244,510,elated
5,240,510,elated
5,233,510,elated
5,232,510,elated
5,227,510,elated
5,230,510,elated
5,227,510,elated
5,229,510,elated
5,229,510,elated
5,229,510,elated
5,229,510,elated
6,227,510,elated
6,226,510,elated
6,224,510,elated
6,223,510,elated
6,223,510,elated
6,222,510,elated
6,223,510,elated
6,223,510,elated
6,224,510,elated
6,219,510,elated
6,223,510,elated
6,222,510,elated
6,222,510,elated
6,222,510,elated
6,223,510,elated
6,223,510,elated
6,227,510,elated
6,238,510,elated
6,246,510,elated
6,248,510,elated
6,245,510,elated
6,240,511,elated
6,235,511,elated
6,232,510,elated
6,230,511,elated
6,228,510,elated
6,228,510,elated
6,229,510,elated
6,229,510,elated
6,229,510,elated
6,229,510,elated
6,227,510,elated
6,226,510,elated
6,225,510,elated
6,224,510,elated
6,223,510,elated
6,224,510,elated
7,225,510,elated
7,225,510,elated
7,224,510,elated
7,224,510,elated
7,224,510,elated
7,225,510,elated
7,227,511,elated
7,228,511,elated
7,229,511,elated
7,231,511,elated
7,237,511,elated
7,246,511,elated
7,254,511,elated
7,257,511,elated
7,255,511,elated
7,250,511,elated
7,245,511,elated
7,241,511,elated
7,238,511,elated
7,236,511,elated
7,236,511,elated
7,236,511,elated
7,237,511,elated
7,238,511,elated
7,237,511,elated
7,235,511,elated
7,233,511,elated
7,230,511,elated
7,228,511,elated
7,228,511,elated
7,227,511,elated
7,228,511,elated
7,227,511,elated
7,228,511,elated
7,228,511,elated
7,228,511,elated
8,227,511,elated
8,226,511,elated
8,226,511,elated
8,224,511,elated
8,224,511,elated
8,229,511,elated
8,237,511,elated
8,245,511,elated
8,248,511,elated
8,247,511,elated
8,241,511,elated
8,236,511,elated
8,232,511,elated
8,230,511,elated
8,235,511,elated
8,229,511,elated
8,229,511,elated
8,230,511,elated
8,231,511,elated
8,230,511,elated
8,228,511,elated
8,225,511,elated
8,223,511,elated
8,222,511,elated
8,221,511,elated
8,221,511,elated
8,221,511,elated
8,221,511,elated
8,220,511,elated
8,220,511,elated
8,220,511,elated
8,221,511,elated
8,220,511,elated
8,220,511,elated
8,223,511,elated
8,227,511,elated
8,237,511,elated
9,244,511,elated
9,246,511,elated
9,242,511,elated
9,236,511,elated
9,231,511,elated
9,227,511,elated
9,225,511,elated
9,224,511,elated
9,224,511,elated
9,226,511,elated
9,227,511,elated
9,228,511,elated
9,227,511,elated
9,225,511,elated
9,224,511,elated
9,222,511,elated
9,220,511,elated
9,220,511,elated
9,220,511,elated
9,221,511,elated
9,221,511,elated
9,221,511,elated
9,221,511,elated
9,222,511,elated
9,221,511,elated
9,223,511,elated
9,229,511,elated
9,238,511,elated
9,242,511,elated
9,242,511,elated
9,239,511,elated
9,234,511,elated
9,229,511,elated
9,225,511,elated
9,223,511,elated
9,223,511,elated
9,226,511,elated
10,229,511,elated
10,231,511,elated
10,232,511,elated
10,229,511,elated
10,226,511,elated
10,223,511,elated
10,222,511,elated
10,221,511,elated
10,221,511,elated
10,222,511,elated
10,222,511,elated
10,222,511,elated
10,221,511,elated
10,222,511,elated
10,224,511,elated
10,229,511,elated
10,236,511,elated
10,242,511,elated
10,244,511,elated
10,241,511,elated
10,235,511,elated
10,230,511,elated
10,226,511,elated
10,224,511,elated
10,223,511,elated
10,225,511,elated
10,228,511,elated
10,231,511,elated
10,231,511,elated
10,228,511,elated
10,225,511,elated
10,224,511,elated
10,222,511,elated
10,222,511,elated
10,222,511,elated
10,222,511,elated
10,222,511,elated
11,222,511,elated
11,223,511,elated
11,223,511,elated
11,223,511,elated
11,226,511,elated
11,234,511,elated
11,243,511,elated
11,247,511,elated
11,246,511,elated
11,242,511,elated
11,237,511,elated
11,233,511,elated
11,238,511,elated
11,228,511,elated
11,227,511,elated
11,228,511,elated
11,229,511,elated
11,230,511,elated
11,229,511,elated
11,228,511,elated
11,225,511,elated
11,223,511,elated
11,222,511,elated
11,222,511,elated
11,222,511,elated
11,222,511,elated
11,222,511,elated
11,222,511,elated
11,222,511,elated
11,223,511,elated
11,226,511,elated
11,233,511,elated
11,240,511,elated
11,251,511,elated
11,246,511,elated
11,243,511,elated
11,238,511,elated
12,234,511,elated
12,231,511,elated
12,229,511,elated
12,227,511,elated
12,227,511,elated
12,228,511,elated
12,229,511,elated
12,229,511,elated
12,228,511,elated
12,226,511,elated
12,224,511,elated
12,222,511,elated
12,221,511,elated
12,224,511,elated
12,222,511,elated
12,222,511,elated
12,222,511,elated
12,222,511,elated
12,223,511,elated
12,228,511,elated
12,237,511,elated
12,243,511,elated
12,245,511,elated
12,242,511,elated
12,238,511,elated
12,235,511,elated
12,233,511,elated
12,231,511,elated
12,228,511,elated
12,227,511,elated
12,227,511,elated
12,229,511,elated
12,229,511,elated
12,228,511,elated
12,227,511,elated
12,225,511,elated
12,224,511,elated
13,221,511,elated
13,222,511,elated
13,222,511,elated
13,222,511,elated
13,224,511,elated
13,223,511,elated
13,225,511,elated
13,229,511,elated
13,237,511,elated
13,242,511,elated
13,243,511,elated
13,239,511,elated
13,237,511,elated
13,234,511,elated
13,232,511,elated
13,229,511,elated
13,227,511,elated
13,226,511,elated
13,225,511,elated
13,226,511,elated
13,227,510,elated
13,226,511,elated
13,225,510,elated
13,223,511,elated
13,224,510,elated
13,218,510,elated
13,221,510,elated
13,221,510,elated
13,221,510,elated
13,222,510,elated
13,222,510,elated
13,223,510,elated
13,227,510,elated
13,234,510,elated
13,241,511,elated
13,243,511,elated
14,242,511,elated
14,237,511,elated
14,234,511,elated
14,231,511,elated
14,229,511,elated
14,228,510,elated
14,226,510,elated
14,231,510,elated
14,225,510,elated
14,225,510,elated
14,223,510,elated
14,224,510,elated
14,223,510,elated
14,222,510,elated
14,220,510,elated
14,226,510,elated
14,227,510,elated
14,213,510,elated
14,221,510,elated
14,221,510,elated
14,222,510,elated
14,222,510,elated
14,229,510,elated
14,236,510,elated
14,240,510,elated
14,240,510,elated
14,237,510,elated
14,234,510,elated
14,233,510,elated
14,232,510,elated
14,230,510,elated
14,228,510,elated
14,227,510,elated
14,226,510,elated
14,226,510,elated
14,226,510,elated
14,226,510,elated
15,225,510,elated
15,224,510,elated
15,222,510,elated
15,222,510,elated
15,222,510,elated
15,221,510,elated
15,222,510,elated
15,221,510,elated
15,221,510,elated
15,221,510,elated
15,221,510,elated
15,223,510,elated
15,229,510,elated
15,237,510,elated
15,241,510,elated
15,242,510,elated
15,240,510,elated
15,236,510,elated
15,232,510,elated
15,231,510,elated
15,230,510,elated
15,228,510,elated
15,227,510,elated
15,226,510,elated
15,226,510,elated
15,227,510,elated
15,223,510,elated
15,226,510,elated
15,224,510,elated
15,223,510,elated
15,222,510,elated
15,221,510,elated
15,222,510,elated
15,222,510,elated
15,222,510,elated
15,222,510,elated
15,222,510,elated
16,222,510,elated
16,222,510,elated
16,221,510,elated
16,221,510,elated
16,222,510,elated
16,231,510,elated
16,231,510,elated
16,238,510,elated
16,243,510,elated
16,244,510,elated
16,241,510,elated
16,236,510,elated
16,234,510,elated
16,233,510,elated
16,231,510,elated
16,229,510,elated
16,228,510,elated
16,227,510,elated
16,228,510,elated
16,227,510,elated
16,227,510,elated
16,226,510,elated
16,224,510,elated
16,223,510,elated
16,222,510,elated
16,221,510,elated
16,220,510,elated
16,221,510,elated
16,222,510,elated
16,222,510,elated
16,223,510,elated
16,223,510,elated
16,223,510,elated
16,222,510,elated
16,222,510,elated
16,221,510,elated
16,221,510,elated
17,225,510,elated
17,232,510,elated
17,239,510,elated
17,242,510,elated
17,248,510,elated
17,238,510,elated
17,235,510,elated
17,233,510,elated
17,230,510,elated
17,228,510,elated
17,226,510,elated
17,225,510,elated
17,225,510,elated
17,226,510,elated
17,226,510,elated
17,226,510,elated
17,224,510,elated
17,223,510,elated
17,222,510,elated
17,222,510,elated
17,216,510,elated
17,223,510,elated
17,223,510,elated
17,223,510,elated
17,223,510,elated
17,223,510,elated
17,223,510,elated
17,222,510,elated
17,222,510,elated
17,222,510,elated
17,222,510,elated
17,222,510,elated
17,226,510,elated
17,233,510,elated
17,240,511,elated
17,244,511,elated
17,242,510,elated
18,239,511,elated
18,234,511,elated
18,231,511,elated
18,229,511,elated
18,228,510,elated
18,228,511,elated
18,227,510,elated
18,228,511,elated
18,228,511,elated
18,229,511,elated
18,227,510,elated
18,226,511,elated
18,225,511,elated
18,224,511,elated
18,222,510,elated
18,222,511,elated
18,223,511,elated
18,223,511,elated
18,223,511,elated
18,231,511,elated
18,223,511,elated
18,223,511,elated
18,223,510,elated
18,223,511,elated
18,222,511,elated
18,222,511,elated
18,222,511,elated
18,223,511,elated
18,225,510,elated
18,231,511,elated
18,239,511,elated
18,244,511,elated
18,244,511,elated
18,240,511,elated
18,235,511,elated
18,231,511,elated
19,229,511,elated
19,229,511,elated
19,228,511,elated
19,233,511,elated
19,224,511,elated
19,230,511,elated
19,230,511,elated
19,229,511,elated
19,228,511,elated
19,226,511,elated
19,225,511,elated
19,224,511,elated
19,224,511,elated
19,224,511,elated
19,223,511,elated
19,224,511,elated
19,224,511,elated
19,224,511,elated
19,224,511,elated
19,224,511,elated
19,222,511,elated
19,223,511,elated
19,223,511,elated
19,222,511,elated
19,223,511,elated
19,223,511,elated
19,226,511,elated
19,231,511,elated
19,239,511,elated
19,245,511,elated
19,244,511,elated
19,240,511,elated
19,236,511,elated
19,231,511,elated
19,229,511,elated
19,228,511,elated
19,227,511,elated
20,228,511,elated
20,230,505,elated
20,230,511,elated
20,230,511,elated
20,229,511,elated
20,235,511,elated
20,226,511,elated
20,224,511,elated
20,223,511,elated
20,223,511,elated
20,223,511,elated
20,224,511,elated
20,224,511,elated
20,224,511,elated
20,223,511,elated
20,224,511,elated
20,223,511,elated
20,223,511,elated
20,223,511,elated
20,224,511,elated
20,230,511,elated
20,232,511,elated
20,239,511,elated
20,244,511,elated
20,244,511,elated
20,240,511,elated
20,235,511,elated
20,232,511,elated
20,229,511,elated
20,227,511,elated
20,227,511,elated
20,228,511,elated
20,229,511,elated
20,231,511,elated
20,231,511,elated
20,230,511,elated
20,229,511,elated
21,227,511,elated
21,225,511,elated
21,223,511,elated
21,223,511,elated
21,223,511,elated
21,232,511,elated
21,224,511,elated
21,225,511,elated
21,225,511,elated
21,225,511,elated
21,224,511,elated
21,224,511,elated
21,224,511,elated
21,227,511,elated
21,234,511,elated
21,241,511,elated
21,245,511,elated
21,244,511,elated
21,240,511,elated
21,235,511,elated
21,231,511,elated
21,228,511,elated
21,226,511,elated
21,226,511,elated
21,227,511,elated
21,229,511,elated
21,231,511,elated
21,230,511,elated
21,228,511,elated
21,226,511,elated
21,224,511,elated
21,223,511,elated
21,222,511,elated
21,222,511,elated
21,222,511,elated
21,222,511,elated
21,222,511,elated
22,223,511,elated
22,223,511,elated
22,223,511,elated
22,223,511,elated
22,222,511,elated
22,222,511,elated
22,223,511,elated
22,227,511,elated
22,235,511,elated
22,241,511,elated
22,246,511,elated
22,241,511,elated
22,240,511,elated
22,234,511,elated
22,230,511,elated
22,227,511,elated
22,227,511,elated
22,228,511,elated
22,227,511,elated
22,227,511,elated
22,232,511,elated
22,231,511,elated
22,229,511,elated
22,227,511,elated
22,225,511,elated
22,225,511,elated
22,226,511,elated
22,226,511,elated
22,226,511,elated
22,226,511,elated
22,226,511,elated
22,225,511,elated
22,226,511,elated
22,225,511,elated
22,224,511,elated
22,223,511,elated
22,223,511,elated
23,223,511,elated
23,226,511,elated
23,233,511,elated
23,241,511,elated
23,246,511,elated
23,244,511,elated
23,240,511,elated
23,234,511,elated
23,230,511,elated
23,228,511,elated
23,228,511,elated
23,230,511,elated
23,233,511,elated
23,234,511,elated
23,236,511,elated
23,236,511,elated
23,234,511,elated
23,232,511,elated
23,230,511,elated
23,229,511,elated
23,228,511,elated
23,227,511,elated
23,227,511,elated
23,225,511,elated
23,224,511,elated
23,222,511,elated
23,221,511,elated
23,216,511,elated
23,213,511,elated
