Time, HR, GSR,label
0,456,524,happy
0,456,525,happy
0,456,524,happy
0,456,525,happy
0,456,524,happy
0,456,524,happy
0,456,524,happy
0,456,524,happy
0,456,524,happy
0,456,524,happy
0,456,524,happy
0,455,529,happy
0,456,525,happy
0,456,525,happy
0,456,525,happy
0,456,525,happy
0,456,525,happy
0,455,525,happy
0,456,525,happy
0,452,525,happy
0,455,524,happy
0,455,524,happy
0,455,524,happy
0,455,524,happy
0,455,524,happy
0,455,524,happy
0,455,524,happy
0,455,524,happy
0,455,524,happy
0,455,524,happy
0,454,523,happy
0,454,524,happy
0,454,524,happy
1,454,531,happy
1,454,524,happy
1,454,524,happy
1,459,524,happy
1,453,524,happy
1,455,524,happy
1,453,524,happy
1,453,530,happy
1,453,520,happy
1,453,519,happy
1,453,524,happy
1,452,524,happy
1,452,523,happy
1,452,524,happy
1,452,524,happy
1,452,524,happy
1,452,524,happy
1,452,524,happy
1,452,524,happy
1,452,524,happy
1,452,522,happy
1,452,524,happy
1,452,524,happy
1,451,524,happy
1,451,527,happy
1,451,524,happy
1,451,530,happy
1,451,524,happy
1,451,524,happy
1,451,524,happy
1,450,523,happy
1,450,523,happy
1,450,523,happy
1,450,520,happy
1,449,523,happy
1,449,523,happy
1,449,523,happy
2,449,523,happy
2,448,523,happy
2,448,523,happy
2,448,523,happy
2,447,522,happy
2,447,522,happy
2,446,522,happy
2,446,522,happy
2,445,520,happy
2,444,521,happy
2,442,518,happy
2,253,510,happy
2,418,521,happy
2,445,527,happy
2,444,525,happy
2,137,512,happy
2,184,514,happy
2,373,516,happy
2,442,529,happy
2,441,525,happy
2,53,515,happy
2,177,516,happy
2,377,518,happy
2,445,536,happy
2,443,525,happy
2,74,515,happy
2,150,516,happy
2,318,517,happy
2,437,525,happy
2,444,532,happy
2,115,515,happy
2,46,516,happy
2,192,517,happy
2,329,513,happy
2,391,514,happy
2,376,519,happy
2,319,519,happy
2,269,519,happy
3,239,519,happy
3,224,519,happy
3,219,519,happy
3,218,519,happy
3,220,519,happy
3,221,519,happy
3,223,517,happy
3,224,519,happy
3,224,519,happy
3,224,517,happy
3,224,519,happy
3,223,519,happy
3,222,519,happy
3,221,519,happy
3,220,519,happy
3,219,519,happy
3,219,519,happy
3,219,519,happy
3,219,519,happy
3,220,519,happy
3,230,519,happy
3,253,519,happy
3,280,519,happy
3,298,520,happy
3,298,520,happy
3,283,519,happy
3,260,519,happy
3,240,518,happy
3,227,519,happy
3,221,519,happy
3,221,519,happy
3,225,519,happy
3,232,519,happy
3,242,519,happy
3,241,519,happy
3,240,519,happy
3,235,519,happy
4,229,519,happy
4,223,519,happy
4,217,519,happy
4,216,519,happy
4,216,519,happy
4,216,519,happy
4,216,519,happy
4,219,519,happy
4,219,519,happy
4,219,519,happy
4,220,519,happy
4,220,519,happy
4,220,519,happy
4,219,519,happy
4,219,521,happy
4,218,519,happy
4,217,519,happy
4,216,519,happy
4,214,519,happy
4,217,519,happy
4,216,519,happy
4,216,519,happy
4,223,519,happy
4,243,519,happy
4,272,519,happy
4,297,519,happy
4,304,519,happy
4,291,519,happy
4,268,519,happy
4,246,519,happy
4,231,519,happy
4,222,519,happy
4,222,519,happy
4,225,519,happy
4,231,519,happy
4,236,519,happy
4,241,519,happy
5,240,519,happy
5,236,519,happy
5,230,519,happy
5,223,519,happy
5,219,519,happy
5,216,519,happy
5,215,519,happy
5,215,519,happy
5,218,519,happy
5,217,519,happy
5,218,519,happy
5,219,519,happy
5,219,519,happy
5,220,519,happy
5,220,519,happy
5,218,519,happy
5,216,519,happy
5,217,519,happy
5,217,519,happy
5,216,519,happy
5,216,519,happy
5,216,519,happy
5,216,519,happy
5,214,519,happy
5,218,519,happy
5,228,519,happy
5,252,519,happy
5,279,519,happy
5,297,519,happy
5,296,519,happy
5,278,519,happy
5,255,519,happy
5,232,519,happy
5,220,519,happy
5,218,519,happy
5,221,519,happy
5,226,519,happy
6,233,519,happy
6,240,519,happy
6,243,519,happy
6,241,519,happy
6,236,519,happy
6,228,519,happy
6,220,519,happy
6,217,519,happy
6,214,519,happy
6,213,519,happy
6,215,519,happy
6,217,519,happy
6,219,519,happy
6,220,519,happy
6,220,519,happy
6,220,519,happy
6,220,519,happy
6,219,519,happy
6,219,519,happy
6,217,519,happy
6,217,519,happy
6,217,519,happy
6,216,519,happy
6,215,519,happy
6,216,519,happy
6,224,519,happy
6,245,519,happy
6,274,519,happy
6,295,519,happy
6,298,519,happy
6,283,519,happy
6,260,519,happy
6,237,519,happy
6,225,519,happy
6,218,519,happy
6,218,519,happy
6,223,519,happy
7,230,519,happy
7,237,519,happy
7,241,519,happy
7,240,519,happy
7,235,519,happy
7,228,519,happy
7,227,519,happy
7,217,519,happy
7,214,519,happy
7,213,519,happy
7,214,519,happy
7,215,519,happy
7,217,519,happy
7,218,519,happy
7,219,519,happy
7,220,519,happy
7,219,519,happy
7,219,519,happy
7,217,519,happy
7,217,519,happy
7,216,519,happy
7,216,519,happy
7,216,519,happy
7,218,519,happy
7,215,519,happy
7,215,519,happy
7,218,519,happy
7,232,519,happy
7,259,519,happy
7,288,519,happy
7,302,519,happy
7,296,519,happy
7,276,519,happy
7,253,519,happy
7,234,519,happy
7,224,519,happy
7,221,519,happy
8,223,519,happy
8,227,519,happy
8,233,519,happy
8,238,519,happy
8,235,519,happy
8,238,519,happy
8,231,519,happy
8,225,519,happy
8,219,519,happy
8,215,519,happy
8,213,519,happy
8,214,519,happy
8,215,519,happy
8,216,519,happy
8,216,519,happy
8,216,519,happy
8,217,519,happy
8,217,519,happy
8,217,519,happy
8,217,519,happy
8,216,519,happy
8,216,519,happy
8,215,519,happy
8,215,519,happy
8,214,519,happy
8,214,519,happy
8,215,519,happy
8,213,519,happy
8,214,519,happy
8,215,519,happy
8,219,519,happy
8,241,519,happy
8,268,519,happy
8,289,519,happy
8,294,519,happy
8,282,519,happy
8,260,519,happy
9,239,519,happy
9,223,519,happy
9,218,519,happy
9,218,519,happy
9,221,519,happy
9,227,519,happy
9,233,519,happy
9,238,519,happy
9,238,519,happy
9,235,519,happy
9,229,519,happy
9,222,519,happy
9,215,519,happy
9,215,519,happy
9,213,519,happy
9,213,519,happy
9,214,519,happy
9,215,519,happy
9,216,519,happy
9,218,519,happy
9,218,519,happy
9,219,519,happy
9,219,519,happy
9,218,519,happy
9,217,519,happy
9,216,519,happy
9,215,519,happy
9,215,519,happy
9,215,519,happy
9,215,519,happy
9,215,519,happy
9,215,519,happy
9,216,519,happy
9,224,519,happy
9,239,519,happy
9,270,519,happy
9,287,519,happy
10,287,519,happy
10,272,519,happy
10,250,519,happy
10,230,519,happy
10,220,519,happy
10,215,519,happy
10,216,519,happy
10,221,519,happy
10,228,519,happy
10,235,519,happy
10,239,519,happy
10,238,519,happy
10,233,517,happy
10,226,519,happy
10,219,519,happy
10,216,519,happy
10,213,519,happy
10,213,519,happy
10,213,519,happy
10,215,519,happy
10,217,519,happy
10,218,519,happy
10,218,519,happy
10,218,519,happy
10,219,519,happy
10,218,519,happy
10,217,519,happy
10,216,519,happy
10,216,519,happy
10,215,519,happy
10,216,519,happy
10,216,519,happy
10,215,519,happy
10,216,519,happy
10,216,519,happy
10,219,519,happy
10,233,519,happy
11,256,519,happy
11,282,519,happy
11,293,519,happy
11,287,519,happy
11,268,519,happy
11,244,519,happy
11,229,519,happy
11,219,519,happy
11,218,519,happy
11,221,519,happy
11,226,519,happy
11,231,519,happy
11,244,519,happy
11,239,522,happy
11,237,519,happy
11,231,519,happy
11,225,519,happy
11,220,519,happy
11,216,519,happy
11,216,519,happy
11,215,519,happy
11,216,519,happy
11,216,519,happy
11,218,519,happy
11,218,519,happy
11,220,519,happy
11,219,519,happy
11,218,519,happy
11,217,519,happy
11,217,519,happy
11,217,519,happy
11,216,519,happy
11,216,519,happy
11,216,519,happy
11,216,519,happy
11,216,519,happy
11,216,519,happy
12,216,519,happy
12,222,519,happy
12,237,519,happy
12,264,519,happy
12,284,519,happy
12,292,519,happy
12,279,519,happy
12,257,519,happy
12,238,519,happy
12,224,519,happy
12,218,519,happy
12,219,519,happy
12,220,519,happy
12,228,519,happy
12,236,519,happy
12,241,519,happy
12,240,519,happy
12,236,519,happy
12,229,519,happy
12,223,519,happy
12,219,519,happy
12,216,519,happy
12,216,519,happy
12,216,519,happy
12,217,519,happy
12,218,519,happy
12,219,519,happy
12,219,519,happy
12,221,519,happy
12,221,519,happy
12,220,519,happy
12,219,519,happy
12,219,519,happy
12,218,519,happy
