Time, HR, GSR,label
0,455,495,happy
0,456,495,happy
0,455,495,happy
0,457,495,happy
0,455,496,happy
0,455,496,happy
0,455,496,happy
0,455,496,happy
0,455,496,happy
0,455,496,happy
0,455,496,happy
0,455,496,happy
0,455,496,happy
0,455,496,happy
0,455,496,happy
0,455,496,happy
0,455,496,happy
0,455,496,happy
0,455,496,happy
0,455,496,happy
0,455,496,happy
0,455,496,happy
0,455,496,happy
0,455,496,happy
0,455,496,happy
0,455,496,happy
0,455,496,happy
0,455,496,happy
0,455,496,happy
0,455,496,happy
0,455,496,happy
0,455,496,happy
0,460,496,happy
0,455,496,happy
1,455,496,happy
1,455,496,happy
1,455,496,happy
1,455,496,happy
1,455,496,happy
1,455,496,happy
1,455,496,happy
1,455,496,happy
1,455,496,happy
1,455,496,happy
1,455,496,happy
1,455,496,happy
1,455,496,happy
1,455,496,happy
1,455,496,happy
1,455,496,happy
1,455,496,happy
1,455,496,happy
1,455,496,happy
1,455,496,happy
1,455,496,happy
1,455,496,happy
1,455,496,happy
1,455,496,happy
1,455,496,happy
1,455,496,happy
1,455,496,happy
1,455,496,happy
1,455,496,happy
1,455,496,happy
1,455,496,happy
1,455,496,happy
1,455,497,happy
1,455,496,happy
1,455,496,happy
1,455,496,happy
1,455,496,happy
2,455,496,happy
2,455,496,happy
2,455,496,happy
2,455,496,happy
2,455,496,happy
2,454,496,happy
2,454,496,happy
2,454,496,happy
2,454,496,happy
2,454,496,happy
2,454,496,happy
2,454,496,happy
2,454,496,happy
2,454,496,happy
2,454,496,happy
2,454,496,happy
2,458,496,happy
2,454,496,happy
2,454,496,happy
2,454,496,happy
2,454,496,happy
2,454,496,happy
2,454,496,happy
2,454,496,happy
2,454,496,happy
2,453,496,happy
2,453,496,happy
2,453,496,happy
2,453,496,happy
2,453,496,happy
2,453,496,happy
2,453,496,happy
2,453,496,happy
2,453,496,happy
2,453,496,happy
2,453,496,happy
2,453,496,happy
3,453,496,happy
3,453,496,happy
3,453,496,happy
3,452,496,happy
3,452,496,happy
3,452,495,happy
3,452,496,happy
3,452,496,happy
3,452,496,happy
3,452,496,happy
3,452,495,happy
3,452,495,happy
3,452,495,happy
3,452,495,happy
3,452,495,happy
3,451,495,happy
3,451,495,happy
3,451,495,happy
3,451,495,happy
3,451,495,happy
3,451,495,happy
3,451,495,happy
3,451,495,happy
3,451,495,happy
3,451,495,happy
3,450,495,happy
3,450,495,happy
3,450,495,happy
3,450,495,happy
3,450,495,happy
3,450,495,happy
3,450,495,happy
3,450,495,happy
3,449,494,happy
3,449,494,happy
3,449,494,happy
3,449,494,happy
3,449,494,happy
4,449,494,happy
4,449,494,happy
4,448,494,happy
4,448,494,happy
4,448,494,happy
4,448,494,happy
4,448,493,happy
4,448,493,happy
4,447,493,happy
4,447,493,happy
4,447,493,happy
4,447,493,happy
4,447,493,happy
4,447,493,happy
4,446,493,happy
4,446,493,happy
4,446,493,happy
4,446,492,happy
4,446,492,happy
4,445,492,happy
4,445,492,happy
4,445,492,happy
4,444,492,happy
4,444,491,happy
4,444,491,happy
4,443,491,happy
4,442,491,happy
4,441,490,happy
4,359,479,happy
4,397,480,happy
4,444,494,happy
4,443,492,happy
4,249,479,happy
4,242,480,happy
4,440,492,happy
4,443,494,happy
4,258,480,happy
5,134,480,happy
5,367,481,happy
5,443,494,happy
5,324,482,happy
5,69,480,happy
5,239,481,happy
5,407,483,happy
5,442,494,happy
5,146,481,happy
5,71,480,happy
5,248,481,happy
5,391,482,happy
5,442,495,happy
5,180,481,happy
5,49,481,happy
5,206,481,happy
5,348,482,happy
5,403,484,happy
5,368,484,happy
5,307,484,happy
5,273,484,happy
5,256,484,happy
5,248,484,happy
5,244,484,happy
5,242,484,happy
5,240,484,happy
5,238,484,happy
5,236,484,happy
5,238,484,happy
5,234,484,happy
5,233,484,happy
5,233,484,happy
5,232,484,happy
5,232,481,happy
5,231,484,happy
5,231,484,happy
5,231,484,happy
6,230,484,happy
6,230,484,happy
6,230,484,happy
6,230,484,happy
6,231,484,happy
6,232,484,happy
6,234,484,happy
6,234,484,happy
6,234,484,happy
6,234,484,happy
6,233,484,happy
6,232,484,happy
6,230,484,happy
6,230,484,happy
6,231,484,happy
6,232,484,happy
6,232,484,happy
6,231,484,happy
6,231,484,happy
6,230,484,happy
6,229,484,happy
6,229,484,happy
6,228,484,happy
6,228,484,happy
6,228,484,happy
6,228,484,happy
6,227,484,happy
6,227,484,happy
6,227,484,happy
6,228,484,happy
6,229,484,happy
6,230,484,happy
6,231,484,happy
6,232,485,happy
6,234,484,happy
6,234,485,happy
6,233,485,happy
7,231,484,happy
7,230,485,happy
7,229,485,happy
7,230,485,happy
7,229,485,happy
7,230,485,happy
7,230,485,happy
7,230,484,happy
7,230,485,happy
7,229,485,happy
7,228,485,happy
7,227,485,happy
7,227,485,happy
7,227,485,happy
7,227,485,happy
7,227,488,happy
7,227,485,happy
7,227,485,happy
7,227,485,happy
7,227,485,happy
7,226,485,happy
7,226,485,happy
7,227,485,happy
7,229,485,happy
7,231,485,happy
7,234,485,happy
7,235,485,happy
7,234,485,happy
7,234,485,happy
7,233,485,happy
7,231,485,happy
7,230,485,happy
7,230,485,happy
7,230,485,happy
7,231,485,happy
7,231,485,happy
7,230,485,happy
7,230,485,happy
8,227,485,happy
8,229,485,happy
8,227,485,happy
8,229,485,happy
8,230,485,happy
8,228,485,happy
8,227,485,happy
8,225,485,happy
8,227,485,happy
8,228,485,happy
8,227,485,happy
8,227,485,happy
8,227,485,happy
8,227,485,happy
8,227,485,happy
8,227,485,happy
8,226,485,happy
8,226,485,happy
8,227,485,happy
8,228,485,happy
8,230,485,happy
8,232,485,happy
8,233,485,happy
8,234,485,happy
8,231,485,happy
8,232,485,happy
8,231,485,happy
8,230,485,happy
8,230,485,happy
8,230,485,happy
8,230,485,happy
8,230,485,happy
8,230,485,happy
8,230,485,happy
8,230,485,happy
8,229,485,happy
8,229,485,happy
9,228,485,happy
9,228,485,happy
9,227,485,happy
9,227,485,happy
9,228,485,happy
9,228,485,happy
9,227,485,happy
9,227,485,happy
9,227,485,happy
9,227,485,happy
9,227,485,happy
9,227,485,happy
9,226,482,happy
9,226,485,happy
9,226,485,happy
9,226,485,happy
9,226,485,happy
9,226,485,happy
9,226,485,happy
9,226,485,happy
9,228,485,happy
9,230,485,happy
9,232,485,happy
9,232,485,happy
9,232,486,happy
9,231,485,happy
9,229,485,happy
9,229,485,happy
9,229,486,happy
9,229,485,happy
9,228,485,happy
9,229,486,happy
9,229,486,happy
9,229,485,happy
9,229,486,happy
9,228,486,happy
9,228,486,happy
10,225,486,happy
10,225,486,happy
10,227,486,happy
10,226,486,happy
10,226,486,happy
10,226,486,happy
10,226,486,happy
10,226,486,happy
10,226,485,happy
10,227,486,happy
10,226,486,happy
10,226,486,happy
10,225,486,happy
10,225,486,happy
10,225,485,happy
10,225,486,happy
10,225,486,happy
10,226,486,happy
10,227,486,happy
10,229,486,happy
10,230,486,happy
10,230,486,happy
10,230,486,happy
10,229,486,happy
10,228,486,happy
10,227,485,happy
10,227,486,happy
10,226,486,happy
10,226,486,happy
10,227,486,happy
10,228,486,happy
10,228,486,happy
10,228,486,happy
10,227,485,happy
10,227,486,happy
10,226,485,happy
10,225,485,happy
11,225,486,happy
11,225,485,happy
11,225,486,happy
11,225,486,happy
11,225,486,happy
11,225,486,happy
11,225,486,happy
11,226,486,happy
11,226,486,happy
11,225,486,happy
11,224,486,happy
11,226,486,happy
11,227,486,happy
11,228,486,happy
11,229,486,happy
11,229,486,happy
11,228,486,happy
11,228,486,happy
11,227,486,happy
11,228,486,happy
11,227,486,happy
11,227,486,happy
11,227,486,happy
11,228,486,happy
11,228,486,happy
11,227,486,happy
11,226,486,happy
11,227,486,happy
11,226,486,happy
11,226,486,happy
11,226,486,happy
11,225,486,happy
11,228,486,happy
11,226,486,happy
11,226,486,happy
11,226,486,happy
11,226,486,happy
11,226,486,happy
12,225,486,happy
12,225,486,happy
12,225,486,happy
12,226,486,happy
12,228,486,happy
12,229,486,happy
12,230,486,happy
12,229,486,happy
12,229,486,happy
12,229,486,happy
12,228,486,happy
12,228,486,happy
12,227,486,happy
12,227,486,happy
12,226,486,happy
12,226,486,happy
12,226,486,happy
12,228,486,happy
12,228,486,happy
12,228,486,happy
12,227,486,happy
12,227,484,happy
12,226,486,happy
12,226,486,happy
12,225,486,happy
12,225,486,happy
12,226,486,happy
12,226,486,happy
12,226,486,happy
12,226,486,happy
12,227,486,happy
12,227,486,happy
12,228,486,happy
12,229,486,happy
12,229,486,happy
12,229,486,happy
12,229,486,happy
13,228,486,happy
13,228,487,happy
13,228,486,happy
13,227,487,happy
13,227,487,happy
13,227,486,happy
13,227,487,happy
13,228,487,happy
13,229,487,happy
13,229,486,happy
13,228,487,happy
13,227,487,happy
13,227,487,happy
13,227,487,happy
13,227,487,happy
13,227,487,happy
13,227,487,happy
13,226,487,happy
13,227,487,happy
13,227,487,happy
13,228,487,happy
13,230,489,happy
13,232,487,happy
13,232,487,happy
13,231,487,happy
13,231,487,happy
13,231,487,happy
13,230,487,happy
13,229,487,happy
13,229,487,happy
13,227,487,happy
13,229,487,happy
13,230,487,happy
13,230,487,happy
13,230,487,happy
13,230,487,happy
13,230,487,happy
14,229,487,happy
14,227,487,happy
14,228,487,happy
14,228,487,happy
14,227,487,happy
14,227,487,happy
14,227,487,happy
14,227,487,happy
14,229,487,happy
14,230,487,happy
14,232,487,happy
14,234,487,happy
14,234,487,happy
14,234,487,happy
14,234,487,happy
14,232,487,happy
14,231,487,happy
14,232,487,happy
14,231,487,happy
14,230,487,happy
14,231,487,happy
14,231,487,happy
14,231,487,happy
14,231,487,happy
14,230,487,happy
14,231,487,happy
14,230,487,happy
14,229,487,happy
14,229,487,happy
14,230,487,happy
14,229,487,happy
14,229,487,happy
14,229,487,happy
14,228,487,happy
14,230,487,happy
14,232,487,happy
14,233,487,happy
15,235,487,happy
15,236,487,happy
15,235,487,happy
15,235,487,happy
15,234,487,happy
15,232,487,happy
15,231,487,happy
15,231,487,happy
15,231,487,happy
15,232,487,happy
15,231,487,happy
15,231,487,happy
15,231,487,happy
15,230,487,happy
15,230,487,happy
15,229,487,happy
15,229,487,happy
15,228,487,happy
15,228,487,happy
15,229,487,happy
15,229,487,happy
15,228,487,happy
15,228,487,happy
15,228,487,happy
15,229,487,happy
15,231,487,happy
15,232,487,happy
15,234,487,happy
15,234,487,happy
15,233,491,happy
15,233,487,happy
15,232,487,happy
15,231,487,happy
15,230,487,happy
15,230,487,happy
15,230,487,happy
15,230,487,happy
15,230,487,happy
16,230,487,happy
16,228,487,happy
16,229,487,happy
16,229,487,happy
16,229,487,happy
16,228,487,happy
16,228,487,happy
16,227,487,happy
16,227,487,happy
16,227,487,happy
16,227,487,happy
16,227,487,happy
16,227,487,happy
16,227,487,happy
16,226,487,happy
16,226,487,happy
16,226,487,happy
16,226,487,happy
16,226,487,happy
16,225,487,happy
16,226,487,happy
16,226,487,happy
16,225,487,happy
16,226,487,happy
16,228,487,happy
16,229,487,happy
16,230,487,happy
16,229,487,happy
16,230,487,happy
16,230,487,happy
